Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2016,7593,City of Green Cove Springs,FL,FMPP,45,.,.,.,45,9.0,.,.,.,9.0,642,.,.,.,642,9.0,.,.,.,9.0,12,.,.,.,12,0,.,.,.,0,26,.,.,.,26,.,.,.,.,.,14.000,.,.,.,
2016,7626,City of Greenfield - (IA),IA,MISO,131,144,0,0,275,0.0,0.0,0.0,0.0,0.0,210,"1,410",0,0,"1,620",0.0,0.0,0.0,0.0,0.0,2,5,0,0,7,4,4,2,0,10,2,5,0,0,7,4,4,2,0,10,2.000,10.000,10.000,.,
2016,7634,City of Greenville - (TX),TX,ERCO,"1,505",740,.,.,"2,245",0.3,0.1,.,.,0.4,"2,203","10,849",.,.,"13,052",0.3,0.1,.,.,0.4,1,1,.,.,2,.,.,.,.,.,5,3,.,.,8,.,.,.,.,.,13.600,13.600,.,.,
2016,7716,Groton Dept of Utilities - (CT),CT,ISNE,360,"1,034",0,0,"1,394",0.0,0.1,0.0,0.0,0.1,"2,770","15,990",0,0,"18,760",0.0,0.1,0.0,0.0,0.1,91,195,0,0,286,120,257,0,0,377,91,195,0,0,286,120,257,0,0,377,7.700,15.500,.,.,
2016,7785,"Gulf Coast Electric Coop, Inc",FL,AEC,.,.,.,.,.,1.0,.,.,.,1.0,.,.,.,.,.,1.1,.,.,.,1.1,36,.,.,.,36,.,.,.,.,.,164,.,.,.,164,.,.,.,.,.,10.000,.,.,.,
2016,7787,Gunnison County Elec Assn.,CO,WACM,209,89,.,.,298,.,.,.,.,.,"1,045",445,.,.,"1,490",.,.,.,.,.,25,5,.,.,30,.,.,.,.,.,25,5,.,.,30,.,.,.,.,.,5.000,5.000,.,.,
2016,7801,Gulf Power Co,FL,SOCO,"2,965",552,0,0,"3,517",1.2,0.2,0.0,0.0,1.4,"5,19,973","3,76,659",0,0,"8,96,632",1.2,0.2,0.0,0.0,1.4,453,10,0,0,463,"7,881","1,204",0,0,"9,085",453,10,0,0,463,"7,881","1,204",0,0,"9,085",20.000,29.000,0.000,0.000,N/A
2016,7977,City of Hamilton - (OH),OH,PJM,350,"5,437",330,.,"6,117",0.0,0.5,0.1,.,0.6,"2,454","74,818","4,600",.,"81,872",0.0,0.5,0.1,.,0.6,31,104,10,.,145,169,192,34,.,395,31,104,10,.,145,169,192,34,.,395,7.000,14.000,14.000,.,N/A Line 2 and line 4 Peak Demand Savings is 0.036 MW
2016,7978,Halifax Electric Member Corp,NC,CPLE,434,.,.,.,434,.,.,.,.,.,"7,524",.,.,.,"7,524",.,.,.,.,.,19,.,.,.,19,.,.,.,.,.,19,.,.,.,19,.,.,.,.,.,3.020,.,.,.,
2016,8122,Harlan Municipal Utilities - (IA),IA,MISO,40,162,.,.,202,0.0,0.0,.,.,0.0,608,"1,616",.,.,"2,224",0.0,0.0,.,.,0.0,14,32,.,.,46,2,8,.,.,10,14,32,.,.,46,2,8,.,.,10,15.000,10.000,.,.,
2016,8288,City of Hawarden - (IA),IA,MISO,17,224,105,.,346,.,.,.,.,.,203,"2,688","1,265",.,"4,156",.,.,.,.,.,8,18,8,.,34,4,10,5,.,19,8,18,8,.,34,4,10,5,.,19,12.200,12.000,12.000,.,
2016,8298,Hawkeye Tri-County El Coop Inc,IA,MISO,"2,681",899,4,.,"3,584",0.3,0.1,0.0,.,0.4,"38,080","12,750",57,.,"50,887",4.3,1.4,0.0,.,5.7,107,23,1,.,131,10,2,0,.,12,107,23,1,.,131,10,2,0,.,12,14.204,14.183,14.222,.,
2016,8319,Heartland Power Coop,IA,MISO,"3,839",174,"5,037",0,"9,050",0.5,0.0,0.0,0.0,0.5,"54,518","2,476","64,370",0,"1,21,364",0.5,0.0,0.0,0.0,0.5,94,7,41,0,142,1,0,0,0,1,94,7,41,0,142,1,0,0,0,1,14.201,14.232,12.779,0.000,
2016,8333,Haywood Electric Member Corp,NC,DUK,38,.,.,.,38,0.0,.,.,.,0.0,"2,280",0,.,.,"2,280",2.3,.,.,.,2.3,2,.,.,.,2,.,.,.,.,0,240,1,.,.,241,.,.,.,.,0,15.000,15.000,.,.,
2016,8348,City of Healdsburg - (CA),CA,CISO,56,383,382,.,821,0.1,0.1,.,.,0.2,"1,065","6,753","6,739",.,"14,557",0.1,0.1,0.1,.,0.3,25,171,90,.,286,35,13,11,.,59,25,171,90,.,286,35,13,11,.,59,15.000,15.000,15.000,.,
2016,8366,Heber Light & Power Company,UT,PACE,198,87,.,.,285,0.2,0.1,.,.,0.3,"2,702","1,305",.,.,"4,007",0.3,0.1,.,.,0.4,78,36,.,.,114,.,.,.,.,.,78,36,.,.,114,.,.,.,.,.,12.600,0.030,.,.,
2016,8566,High Plains Power Inc,WY,WACM,100,0,0,0,100,5.0,0.0,0.0,0.0,5.0,321,0,0,0,321,15.0,0.0,0.0,0.0,15.0,1,0,0,0,1,23,0,0,0,23,1,0,0,0,1,23,0,0,0,23,10.000,0.000,0.000,0.000,
2016,8570,Highline Electric Assn,CO,WACM,182,.,13,.,195,.,.,.,.,.,"2,095",.,260,.,"2,355",.,.,.,.,.,25,.,9,.,34,.,.,.,.,.,25,.,9,.,34,.,.,.,.,.,11.520,.,20.000,.,
2016,8570,Highline Electric Assn,NE,WACM,45,.,3,.,48,.,.,.,.,.,515,.,64,.,579,.,.,.,.,.,6,.,2,.,8,.,.,.,.,.,6,.,2,.,8,.,.,.,.,.,11.520,.,20.000,.,
2016,8574,"Jackson Electric Coop, Inc - (WI)",WI,MISO,"1,495","1,226",344,0,"3,065",0.1,0.2,0.1,0.0,0.4,"21,638","16,713","4,897",0,"43,248",1.4,2.7,1.4,0.0,5.5,108,55,15,0,178,56,1,0,0,57,108,55,15,0,178,56,1,0,0,57,14.474,13.632,14.237,0.000,
2016,8620,"HILCO Electric Cooperative, Inc.",TX,ERCO,189,0,0,0,189,0.0,0.0,0.0,0.0,0.0,189,0,0,0,189,0.0,0.0,0.0,0.0,0.0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,1.000,0.000,0.000,0.000,N/A
2016,8699,Inland Power & Light Company,WA,BPAT,"2,605","3,275",793,.,"6,673",.,.,.,.,.,"42,633","32,957","3,967",.,"79,557",.,.,.,.,.,595,170,134,.,899,152,81,96,.,329,595,170,134,.,899,152,81,96,.,329,16.370,10.060,5.000,.,
2016,8717,City of Holdrege,NE,SWPP,33,300,186,.,519,0.0,0.0,0.0,.,0.0,602,"3,239","2,113",.,"5,954",0.0,0.0,0.0,.,0.0,3,31,8,.,42,2,2,2,.,6,3,31,8,.,42,2,2,2,.,6,18.000,10.000,11.000,.,
2016,8723,City of Holland,MI,MISO,"2,175","4,041","7,506",.,"13,722",.,.,.,.,.,"21,837","48,007","1,01,406",.,"1,71,250",.,.,.,.,.,182,221,411,.,814,.,.,.,.,.,182,221,411,.,814,30,8,15,.,53,15.040,13.400,13.400,.,
2016,8773,"Holy Cross Electric Assn, Inc",CO,PSCO,714,"4,549",.,.,"5,263",0.3,1.4,.,.,1.7,"9,241","49,184",.,.,"58,425",0.3,1.4,.,.,1.7,147,438,.,.,585,245,194,.,.,439,147,438,.,.,585,245,194,.,.,439,12.940,10.810,.,.,
2016,8774,City of Holyoke - (MA),MA,ISNE,223,"1,432",55,0,"1,710",0.0,0.3,0.0,0.0,0.3,"5,575","35,800","1,375",0,"42,750",0.0,7.5,0.0,0.0,7.5,69,0,0,0,69,32,32,18,0,82,69,0,0,0,69,32,32,18,0,82,25.000,25.000,25.000,25.000,
2016,8786,Horry Electric Coop Inc,SC,SC,.,.,.,.,.,0.2,.,.,.,0.2,.,.,.,.,.,0.2,.,.,.,0.2,32,.,.,.,32,.,.,.,.,.,.,.,.,.,.,32,.,.,.,32,.,.,.,.,
2016,8901,CenterPoint Energy,TX,ERCO,"88,266","1,01,895",.,.,"1,90,161",30.5,17.0,.,.,47.5,"16,21,234","14,93,534",.,.,"31,14,768",30.5,17.0,.,.,47.5,"13,778","11,879",.,.,"25,657","1,852","1,859",.,.,"3,711","13,778","11,879",.,.,"25,657","1,852","1,859",.,.,"3,711",18.500,15.224,.,.,http://interchange.puc.state.tx.us/WebApp/Interchange/application/dbapps/filings/pgSearch_Results.asp?TXT_CNTR_NO=46907&TXT_ITEM_NO=3 
2016,9128,Hurricane City Power,UT,PACE,1,.,.,.,1,0.0,.,.,.,0.0,12,.,.,.,12,0.8,.,.,.,0.8,1,.,.,.,1,0,.,.,.,0,1,.,.,.,1,0,.,.,.,0,7.000,.,.,.,None
2016,9187,City of Idaho Falls - (ID),ID,PACE,225,"2,991","3,996",0,"7,212",0.1,0.3,0.1,.,0.5,"5,979","35,897","47,957",0,"89,833",0.1,0.3,0.1,.,0.5,56,422,162,0,640,35,210,81,0,326,56,422,162,0,640,35,210,81,0,326,11.256,7.250,9.253,0.000,www.ifpower.org
2016,9191,Idaho Power Co,ID,IPCO,"57,436","46,202","59,849",0,"1,63,487",6.6,5.3,6.8,0.0,18.7,"29,91,345","18,69,432","38,75,758",0,"87,36,535",6.6,5.3,6.8,0.0,18.7,"3,158","5,792","7,386",0,"16,336","9,182","1,736","2,242",0,"13,160","38,227","29,756","50,119",0,"1,18,102","1,11,163","21,414","20,926",0,"1,53,503",8.000,12.000,16.000,0.000,https://www.idahopower.com/EnergyEfficiency/reports.cfm
2016,9191,Idaho Power Co,OR,IPCO,"1,914","1,587","3,803",0,"7,304",0.2,0.2,0.4,0.0,0.8,"83,846","1,70,302","1,00,048",0,"3,54,196",1.2,1.6,0.9,0.0,3.7,77,225,758,0,"1,060",248,97,126,0,471,"1,079","2,112","3,445",0,"6,636","5,807","1,080","1,324",0,"8,211",8.000,12.000,12.000,0.000,https://www.idahopower.com/EnergyEfficiency/reports.cfm 
2016,9216,Imperial Irrigation District,CA,IID,"11,087","5,108",.,.,"16,195",3.6,1.3,.,.,4.9,"57,281","75,897",.,.,"1,33,178",3.6,1.3,.,.,4.9,"2,150",621,.,.,"2,771",755,546,.,.,"1,301",.,.,.,.,.,.,.,.,.,.,8.500,17.840,.,.,
2016,9231,City of Independence - (MO),MO,SWPP,162,.,.,.,162,0.2,.,.,.,0.2,"4,591",.,.,.,"4,591",0.3,.,.,.,0.3,22,.,.,.,22,49,.,.,.,49,22,.,.,.,22,49,.,.,.,49,15.342,.,.,.,
2016,9234,Indiana Municipal Power Agency,IN,MISO,27,"3,439","4,053",.,"7,519",0.0,0.9,0.7,.,1.5,135,"17,195","20,265",.,"37,595",0.0,0.9,0.7,.,1.5,3,80,115,.,199,23,0,0,.,23,4,81,94,.,179,23,0,0,.,23,5.000,5.000,5.000,.,
2016,9267,"Hoosier Energy R E C, Inc",IN,MISO,"23,129","34,673",.,.,"57,802",8.6,6.9,.,.,15.5,"18,79,288","15,55,740",.,.,"34,35,028",0.5,0.1,.,.,0.6,"4,602","1,285",.,.,"5,887",0,0,.,.,0,"4,602","1,285",.,.,"5,887",0,0,.,.,0,16.000,18.000,.,.,
2016,9273,Indianapolis Power & Light Co,IN,MISO,"90,092","1,31,548",.,.,"2,21,640",14.9,18.7,.,.,33.6,"5,69,419","18,05,140",.,.,"23,74,559",14.9,18.7,.,.,33.6,"3,702","9,695",.,.,"13,397","6,812","4,962",.,.,"11,774","3,702","9,695",.,.,"13,397","6,812","4,962",.,.,"11,774",7.890,14.790,.,.,
2016,9275,Indianola Municipal Utilities,IA,MISO,81,250,0,0,331,0.1,0.0,0.0,0.0,0.1,"1,281","4,731",0,0,"6,012",0.1,0.0,0.0,0.0,0.1,26,22,0,0,48,3,10,0,0,13,26,22,0,0,48,3,10,0,0,13,16.000,19.000,0.000,0.000,
2016,9286,Illinois Municipal Elec Agency,IL,MISO,231,.,"9,212",.,"9,443",0.0,.,0.8,.,0.8,934,.,"36,848",.,"37,782",0.0,.,0.8,.,0.8,13,.,"1,679",.,"1,692",38,.,17,.,55,13,.,"1,679",.,"1,692",38,.,17,.,55,4.000,.,4.000,.,
2016,9324,Indiana Michigan Power Co,IN,PJM,"60,803","57,224",.,.,"1,18,027",14.9,13.0,.,.,27.9,"3,90,700","7,48,179",.,.,"11,38,879",14.9,13.0,.,.,27.9,"2,672","2,668",.,.,"5,340","3,608","2,253",.,.,"5,861","2,672","2,668",.,.,"5,340","3,608","2,253",.,.,"5,861",6.400,13.100,.,.,
2016,9324,Indiana Michigan Power Co,MI,PJM,"17,244","15,025",.,.,"32,269",1.3,1.9,.,.,3.2,"1,11,867","2,19,493",.,.,"3,31,360",1.3,1.9,.,.,3.2,"1,005","1,122",.,.,"2,127","1,025","1,077",.,.,"2,102","1,005","1,122",.,.,"2,127","1,025","1,077",.,.,"2,102",6.500,14.600,.,.,
2016,9417,Interstate Power and Light Co,IA,MISO,"57,103","42,625","42,091",0,"1,41,819",16.2,6.8,6.3,0.0,29.3,"6,74,446","5,33,439","5,37,889",0,"17,45,774",16.2,6.8,6.3,0.0,29.3,"7,907","6,016","6,189",0,"20,112","8,849","1,583","1,946",0,"12,378","7,907","6,016","6,189",0,"20,112","8,849","1,583","1,946",0,"12,378",11.811,12.515,12.779,0.000,https://efs.iowa.gov/efs/ShowDocumentSearch.do?searchType=document
2016,9576,Jackson County Rural E M C - (IN),IN,MISO,"1,799",104,.,.,"1,903",0.4,0.1,.,.,0.5,"18,000","1,000",.,.,"19,000",0.4,0.1,.,.,0.5,426,16,.,.,442,62,3,.,.,65,426,16,.,.,442,62,3,.,.,65,10.000,10.000,.,.,
2016,9599,City of Jackson - (MN),MN,MISO,155,258,"1,100",.,"1,513",0.0,0.0,0.1,.,0.1,"2,048","3,239","13,807",.,"19,094",0.0,0.0,0.1,.,0.1,13,8,32,.,53,8,4,18,.,30,13,8,32,.,53,8,4,18,.,30,13.200,12.600,12.600,.,
2016,9601,Jackson Electric Member Corp - (GA),GA,SOCO,"8,304",15,.,.,"8,319",.,.,.,.,.,"73,507",73,.,.,"73,580",.,.,.,.,.,"1,258",.,.,.,"1,258",.,.,.,.,.,"1,258",.,.,.,"1,258",.,.,.,.,.,9.490,5.000,.,.,www.jacksonemc.com/energyfit
2016,9617,JEA,FL,JEA,"13,968","16,833",.,.,"30,801",2.0,1.0,.,.,3.0,"1,20,544","2,81,111",.,.,"4,01,655",2.0,1.0,.,.,3.0,465,560,.,.,"1,025","1,448","1,290",.,.,"2,738",465,560,.,.,"1,025","1,734","1,290",.,.,"3,024",8.630,16.700,.,.,
2016,9645,Jamestown Board of Public Util,NY,NYIS,130,944,752,0,"1,826",0.0,0.0,0.0,0.0,0.0,"2,517","4,644","4,757",0,"11,918",0.0,0.0,0.0,0.0,0.0,68,152,102,0,322,0,0,0,0,0,68,152,102,0,322,0,0,0,0,0,10.000,5.000,5.000,0.000,jamestownbpu.com
2016,9726,Jersey Central Power & Lt Co,NJ,PJM,"1,203",0,0,0,"1,203",0.2,0.0,0.0,0.0,0.2,"10,054",0,0,0,"10,054",0.2,0.0,0.0,0.0,0.2,"2,876",0,0,0,"2,876",603,0,0,0,603,"2,876",0,0,0,"2,876",603,0,0,0,603,8.361,0.000,0.000,0.000,http://www.njcleanenergy.com/library
2016,9734,City of Jewett City - (CT),CT,ISNE,0,48,0,.,48,0.0,0.0,0.0,.,0.0,0,628,0,.,628,0.0,0.0,0.0,.,0.0,0,7,0,.,7,0,16,0,.,16,0,7,0,.,7,0,16,0,.,16,0.000,13.000,0.000,.,
2016,9750,Jo-Carroll Energy Coop Inc,IL,MISO,122,"1,246",.,.,"1,368",0.0,0.1,.,.,0.1,"1,758","17,956",.,.,"19,714",0.0,1.4,.,.,1.4,17,29,.,.,46,42,8,1,.,51,17,29,0,.,46,42,8,1,.,51,14.413,14.411,0.000,0.000,
2016,9778,Johnson County Rural E M C,IN,MISO,"1,734",.,"3,335",.,"5,069",0.4,.,0.6,.,1.0,"73,232",.,"1,14,840",.,"1,88,072",2.8,.,1.3,.,4.1,78,.,149,.,227,1,.,.,.,1,687,.,149,.,836,36,.,.,.,36,12.760,.,15.000,.,
2016,9964,Kenergy Corp,KY,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,.,.,.,.,.,.,1,.,.,1,.,.,.,.,
2016,9996,City of Kansas City - (KS),KS,SWPP,378,186,.,.,564,0.8,0.5,.,.,1.3,"4,965","2,609",.,.,"7,574",8.5,2.0,.,.,10.5,432,69,.,.,501,.,.,.,.,.,432,69,.,.,501,.,.,.,.,.,7.000,4.000,.,.,
2016,10000,Kansas City Power & Light Co,KS,SWPP,0,0,.,.,0,0.0,0.0,.,.,0.0,0,0,.,.,0,0.0,0.0,.,.,0.0,15,0,.,.,15,68,8,.,.,76,15,0,.,.,15,68,8,.,.,76,0.000,0.000,.,.,www.kcpl.com
2016,10000,Kansas City Power & Light Co,MO,SWPP,"25,473","75,468",.,.,"1,00,941",5.8,14.9,.,.,20.7,"1,79,890","10,65,794",.,.,"12,45,684",5.8,14.9,.,.,20.7,968,"20,693",.,.,"21,661","3,199","4,184",.,.,"7,383",968,"20,693",.,.,"21,661","3,199","4,184",.,.,"7,383",7.100,14.100,.,.,www.kcpl.com
2016,10066,K C Electric Association,CO,WACM,9,.,8,.,17,.,.,.,.,.,55,.,131,.,186,.,.,.,.,.,5,.,2,.,7,.,.,.,.,.,4,.,3,.,7,.,.,.,.,.,15.000,.,21.000,.,
2016,10071,Kauai Island Utility Cooperative,HI,NA,"1,084",307,"1,086",0,"2,477",0.7,0.6,0.3,0.0,1.6,"22,311","7,586","8,463",0,"38,360",1.5,0.2,0.2,0.0,1.9,204,58,205,0,467,72,20,72,0,164,204,58,205,0,467,72,20,72,0,164,22.100,5.400,6.100,0.000,
2016,10171,Kentucky Utilities Co,KY,LGEE,"61,687","24,188",0,0,"85,875",19.6,6.7,0.0,0.0,26.3,"3,99,089","3,87,774",0,0,"7,86,863",19.6,6.7,0.0,0.0,26.3,"3,980","1,024",0,0,"5,004","12,006","4,194",0,0,"16,200","3,980","1,024",0,0,"5,004","12,006","4,194",0,0,"16,200",7.000,18.000,.,.,https://lge-ku.com/saving-energy-and-money
2016,10376,Kissimmee Utility Authority,FL,FMPP,115,821,117,.,"1,053",0.0,1.7,0.2,.,1.9,"1,738","8,221","1,166",.,"11,125",0.0,1.7,0.2,.,1.9,47,23,5,.,75,0,0,0,.,0,47,23,5,.,75,102,10,1,.,113,15.090,10.020,10.000,.,
2016,10393,PUD No 1 of Klickitat County,WA,BPAT,317,179,784,.,"1,280",.,.,.,.,.,"6,340","3,222","6,272",.,"15,834",.,.,.,.,.,62,21,56,.,139,.,.,.,.,.,62,21,56,.,139,.,.,.,.,.,20.000,18.000,8.000,.,
2016,10454,Kootenai Electric Cooperative,ID,AVA,"1,578","2,283",0,0,"3,861",0.0,0.0,0.0,0.0,0.0,"28,730","25,008",0,0,"53,738",0.0,0.0,0.0,0.0,0.0,482,375,0,0,857,148,115,0,0,263,482,375,0,0,857,148,115,0,0,263,14.950,10.950,0.000,0.000,"We do not report any energy savings numbers on our website, only our rebates and program offerings."
2016,10558,"LaCreek Electric Assn, Inc",SD,WACM,.,.,.,.,0,2.3,.,10.3,.,12.6,.,.,.,.,0,1.9,.,10.3,.,12.2,25,.,.,.,25,22,.,.,.,22,25,.,.,.,25,22,.,.,.,22,10.000,.,.,.,
2016,10595,City of Lake City - (MN),MN,MISO,297,527,527,.,"1,351",.,.,.,.,.,"2,556","9,017","9,017",.,"20,590",.,.,.,.,.,34,30,30,.,94,30,10,10,.,50,34,30,30,.,94,30,30,30,.,90,8.600,17.100,17.100,.,
2016,10623,City of Lakeland - (FL),FL,FMPP,"3,219",.,.,.,"3,219",2.0,.,.,.,2.0,"37,468",.,.,.,"37,468",3.8,.,.,.,3.8,487,.,.,.,487,0,.,.,.,0,487,.,.,.,487,0,.,.,.,0,12.900,.,.,.,www.lakelandelectric.com
2016,10627,Lakeview Light & Power,WA,BPAT,74,"1,368",485,.,"1,927",.,0.2,0.1,.,0.3,"2,284","16,413","9,709",.,"28,406",0.3,1.9,1.0,.,3.2,14,95,43,.,152,.,.,.,.,.,14,95,43,.,152,.,.,.,.,.,30.000,12.000,20.000,.,
2016,10629,City of Lakota - (ND),ND,SWPP,5,33,5,.,43,.,.,.,.,.,56,400,65,.,521,.,.,.,.,.,1,3,1,.,5,1,2,0,.,3,1,3,1,.,5,1,2,0,.,2,12.000,12.000,12.000,.,
2016,10650,City of Lamoni - (IA),IA,MISO,9,47,.,.,56,.,.,.,.,.,164,931,.,.,"1,095",.,.,.,.,.,1,3,.,.,4,1,3,.,.,4,1,3,.,.,4,1,3,.,.,4,20.100,20.000,.,.,
2016,10704,City of Lansing - (MI),MI,MISO,"6,265","14,926","4,975",.,"26,166",.,.,.,.,.,"71,862","2,25,532","76,018",.,"3,73,412",.,.,.,.,.,688,853,284,.,"1,825",893,"1,168",389,.,"2,450",688,853,284,.,"1,825",893,"1,168",389,.,"2,450",11.470,15.110,15.280,.,www.lbwl.com/energysavers.aspx   
2016,10724,Lassen Municipal Utility District,CA,CISO,15,49,.,.,64,0.1,0.1,.,.,0.2,188,534,.,.,722,0.1,0.3,.,.,0.4,17,4,.,.,21,11,20,.,.,31,17,4,.,.,21,11,20,.,.,32,11.100,12.000,.,.,
2016,10768,"Laurens Electric Coop, Inc",SC,DUK,0,.,.,.,0,0.0,.,.,.,0.0,0,.,.,.,0,0.0,.,.,.,0.0,0,.,.,.,0,"3,000",.,.,.,"3,000",0,.,.,.,0,"3,000",.,.,.,"3,000",.,.,.,.,
2016,10769,City of Laurens - (IA),IA,SWPP,7,63,0,0,70,0.0,0.0,0.0,0.0,0.0,143,629,0,0,772,0.0,0.0,0.0,0.0,0.0,4,9,0,0,13,0,2,0,0,2,4,9,0,0,13,0,2,0,0,2,20.000,10.000,0.000,0.000,
2016,10857,"Lee County Electric Coop, Inc",FL,FPL,"1,279",13,.,.,"1,292",0.0,0.0,.,.,0.0,"10,232",91,.,.,"10,323",.,.,.,.,.,0,0,.,.,0,281,269,.,.,550,0,0,.,.,0,281,269,.,.,550,8.000,7.000,.,.,
2016,10908,City of Lenox - (IA),IA,MISO,5,211,.,.,216,0.0,0.1,.,.,0.1,89,"4,217",.,.,"4,306",0.0,0.1,.,.,0.1,1,13,.,.,14,0,2,.,.,2,1,13,.,.,14,0,2,.,.,2,19.000,20.000,.,.,
2016,10944,PUD No 1 of Lewis County,WA,BPAT,"1,219",635,"1,712",.,"3,566",0.1,0.1,0.2,.,0.4,"18,892","7,298","17,011",.,"43,201",0.6,0.3,0.8,.,1.6,242,117,267,.,626,207,32,5,.,244,242,117,267,.,626,207,32,5,.,244,14.000,12.000,10.000,.,
2016,10967,City of Lexington - (NE),NE,SWPP,139,236,7,0,382,0.0,0.0,0.0,0.0,0.0,"2,462","2,621",104,0,"5,187",0.0,0.0,0.0,0.0,0.0,21,15,0,0,36,6,6,4,0,16,21,15,0,0,36,6,6,4,0,15,17.690,11.100,15.510,0.000,
2016,11018,Lincoln Electric System,NE,SWPP,913,"4,054","14,457",0,"19,424",0.6,1.0,3.0,0.0,4.6,"10,951","48,654","1,73,480",0,"2,33,085",0.6,1.0,3.0,0.0,4.6,585,811,"1,645",0,"3,041",87,87,87,0,261,585,811,"1,645",0,"3,041",87,87,87,0,261,12.000,12.000,12.000,0.000,
2016,11022,"Lincoln Electric Coop, Inc",MT,BPAT,307,0,.,.,307,.,.,.,.,.,"1,605",160,.,.,"1,765",.,.,.,.,.,126,10,.,.,136,49,5,.,.,54,313,10,.,.,323,94,5,.,.,99,12.000,12.000,.,.,
2016,11064,Litchfield Public Utilities,MN,MISO,299,606,606,.,"1,511",.,.,.,.,.,"2,572","10,370","10,370",.,"23,312",.,.,.,.,.,27,48,48,.,123,34,9,9,.,52,27,48,48,.,123,34,9,9,.,52,9.000,17.000,17.000,.,
2016,11124,City of Lodi - (CA),CA,CISO,458,725,314,0,"1,497",0.0,0.0,0.0,0.0,0.0,"5,148","8,747","4,714",0,"18,609",0.0,0.0,0.0,0.0,0.0,267,147,43,0,457,29,29,29,0,87,267,147,43,0,457,29,29,29,0,87,14.000,12.000,15.000,0.000,http://www.ncpa.com/policy/reports/energy-efficiency/ 
2016,11135,City of Logan - (UT),UT,PACE,3,359,0,.,362,.,0.1,0.0,.,0.1,36,"3,594",0,.,"3,630",.,0.2,0.0,.,0.2,1,58,0,.,59,1,8,0,.,9,2,58,0,.,60,1,8,0,.,9,11.860,10.000,0.000,0.000,
2016,11171,Long Island Power Authority,NY,NYIS,"1,84,524","1,01,252",0,0,"2,85,776",29.0,24.0,0.0,0.0,53.0,"13,95,498","16,09,389",0,0,"30,04,887",25.0,24.0,0.0,0.0,49.0,"15,176","30,032",0,0,"45,208","19,778","6,459",0,0,"26,237","15,176","30,032",0,0,"45,208","19,778","6,459",0,0,"26,237",7.560,15.890,.,.,http://www.psegliny.com
2016,11187,City of Longmont,CO,PSCO,481,"5,027",.,.,"5,508",0.0,0.7,.,.,0.7,"3,524","54,396",.,.,"57,920",0.0,0.7,.,.,0.7,155,931,.,.,"1,086",119,138,.,.,257,155,931,.,.,"1,086",119,138,.,.,258,7.334,10.821,.,.,https://www.prpa.org/financial-information/ https://www.longmontcolorado.gov/departments/departments-e-m/longmont-power-communications/electric-service
2016,11208,Los Angeles Department of Water & Power,CA,LDWP,"38,354","3,73,837",0,0,"4,12,191",11.0,12.1,0.0,0.0,23.1,"6,35,687","66,44,809",0,0,"72,80,496",11.0,12.1,0.0,0.0,23.1,"23,840","29,991",0,0,"53,831","2,645","9,951",0,0,"12,596","23,840","29,991",0,0,"53,831","3,190","16,219",0,0,"19,409",16.400,18.300,0.000,0.000,
2016,11241,Entergy Louisiana LLC,LA,MISO,"20,334","17,177",.,.,"37,511",4.6,2.0,.,.,6.6,"2,62,475","2,01,689",.,.,"4,64,164",4.6,2.0,.,.,6.6,"1,827","1,837",.,.,"3,664","1,663","1,217",.,.,"2,880","1,827","1,837",.,.,"3,664","1,663","1,217",.,.,"2,880",12.910,11.740,.,.,www.entergysolutionsla.com
2016,11249,Louisville Gas & Electric Co,KY,LGEE,"47,452","32,756",0,0,"80,208",19.3,17.0,0.0,0.0,36.3,"3,78,799","6,45,297",0,0,"10,24,096",19.3,17.0,0.0,0.0,36.3,"4,539","1,434",0,0,"5,973","11,417","2,951",0,0,"14,368","4,539","1,434",0,0,"5,973","11,417","2,951",0,0,"14,368",7.000,18.000,.,.,https://lge-ku.com/saving-energy-and-money
2016,11250,Loup Valleys Rural P P D,NE,SWPP,122,47,50,.,219,0.0,0.0,0.0,.,0.0,"2,388",668,532,.,"3,588",0.0,0.0,0.0,.,0.0,20,7,5,.,32,3,3,2,.,8,20,7,5,.,32,3,3,2,.,8,19.510,14.120,10.620,.,None
2016,11251,Loup River Public Power Dist,NE,SWPP,642,398,"2,033",.,"3,073",0.0,0.0,0.0,.,0.0,"12,061","4,688","30,416",.,"47,165",0.0,0.0,0.0,.,0.0,74,36,76,.,186,34,34,24,.,92,74,36,76,.,186,34,34,24,.,92,19.000,12.000,15.000,.,
