Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2015,7801,Gulf Power Co,FL,SOCO,"33,957","11,688",0,0,"45,645",9.1,3.4,0.0,0.0,12.5,"18,385","13,843",0,0,"32,228",5.4,4.8,0.0,0.0,10.3,"4,123",947,0,0,"5,070","9,036","3,267",0,0,"12,303","4,123",947,0,0,"5,070","9,036","3,267",0,0,"12,303",21.500,22.500,0.000,0.000,
2015,7977,City of Hamilton - (OH),OH,PJM,557,"1,601",42,0,"2,200",0.1,0.1,0.0,0.0,0.2,"4,419","24,012",578,0,"29,009",0.6,1.2,0.0,0.0,1.8,58,65,2,0,125,0,0,0,0,0,58,65,2,0,125,0,0,0,0,0,7.940,15.000,13.730,0.000,
2015,7978,Halifax Electric Member Corp,NC,CPLE,904,.,.,.,904,.,.,.,.,.,"7,086",.,.,.,"7,086",.,.,.,.,.,22,.,.,.,22,.,.,.,.,.,22,.,.,.,22,.,.,.,.,.,2.420,.,.,.,
2015,8122,Harlan Municipal Utilities - (IA),IA,MISO,39,292,.,.,331,0.0,0.1,.,.,0.1,504,"2,929",.,.,"3,433",0.0,0.1,.,.,0.1,13,67,.,.,80,1,9,.,.,10,13,67,.,.,80,1,9,.,.,10,13.000,10.000,.,.,
2015,8288,City of Hawarden - (IA),IA,MISO,34,38,13,.,85,.,.,.,.,.,319,330,156,.,805,.,.,.,.,.,4,3,1,.,8,4,2,1,.,7,4,3,1,.,8,4,2,1,.,7,9.400,12.000,12.000,.,
2015,8298,Hawkeye Tri-County El Coop Inc,IA,MISO,"2,238",232,3,0,"2,473",0.3,0.0,0.0,0.0,0.3,"31,697","3,298",43,0,"35,038",4.2,0.0,0.0,0.0,4.2,102,5,1,0,108,13,2,0,0,15,102,5,1,0,108,13,2,0,0,15,14.163,14.214,14.222,0.000,
2015,8319,Heartland Power Coop,IA,MISO,"1,424","1,819",797,0,"4,040",0.1,0.2,0.0,0.0,0.3,"20,615","25,207","9,822",0,"55,644",0.1,0.2,0.0,0.0,0.3,84,25,24,0,133,1,0,0,0,1,84,25,24,0,133,1,0,0,0,1,14.477,13.858,12.324,0.000,
2015,8333,Haywood Electric Member Corp,NC,DUK,38,.,.,.,38,0.0,.,.,.,0.0,"2,529",0,.,.,"2,529",2.5,.,.,.,2.5,2,.,.,.,2,.,.,.,.,0,237,1,.,.,238,.,.,.,.,0,15.000,15.000,.,.,
2015,8348,City of Healdsburg - (CA),CA,CISO,29,430,.,.,459,0.1,0.1,.,.,0.2,358,"6,455",.,.,"6,813",0.1,0.1,.,.,0.2,19,203,.,.,222,24,64,.,.,88,19,203,.,.,222,24,64,.,.,88,15.000,15.000,.,.,http://cmua.org/
2015,8366,Heber Light & Power Company,UT,PACE,128,.,.,.,128,0.0,.,.,.,0.0,"1,676",.,.,.,"1,676",0.2,.,.,.,0.2,39,.,.,.,39,.,.,.,.,.,109,.,.,.,109,.,.,.,.,.,13.000,.,.,.,
2015,8566,High Plains Power Inc,WY,WACM,100,0,0,0,100,5.0,0.0,0.0,0.0,5.0,321,0,0,0,321,15.0,0.0,0.0,0.0,15.0,1,0,0,0,1,23,0,0,0,23,1,0,0,0,1,23,0,0,0,23,10.000,.,.,.,
2015,8570,Highline Electric Assn,CO,WACM,222,.,15,.,237,0.0,.,0.0,.,0.0,"2,675",.,304,.,"2,979",0.6,.,0.4,.,1.0,29,.,19,.,48,0,.,0,.,0,29,.,19,.,48,.,.,.,.,.,12.030,.,20.000,.,
2015,8570,Highline Electric Assn,NE,WACM,60,.,4,.,64,0.0,.,0.0,.,0.0,719,.,82,.,801,0.2,.,0.0,.,0.2,8,.,5,.,13,0,.,0,.,0,8,.,5,.,13,0,.,0,.,0,12.030,.,20.000,.,
2015,8574,"Jackson Electric Coop, Inc - (WI)",WI,MISO,756,23,0,0,779,0.1,0.0,0.0,0.0,0.1,"10,075",243,0,0,"10,318",1.3,0.0,0.0,0.0,1.3,106,2,0,0,108,60,1,0,0,61,106,2,0,0,108,60,1,0,0,61,13.326,10.554,0.000,0.000,
2015,8699,Inland Power & Light Company,WA,BPAT,"2,111","1,543",292,.,"3,946",0.0,0.0,0.0,.,0.0,"43,245","16,978","1,462",.,"61,685",0.0,0.0,0.0,.,0.0,417,262,40,.,719,188,118,18,.,324,417,262,40,.,719,188,118,18,.,324,20.490,11.000,5.000,.,
2015,8717,City of Holdrege,NE,SWPP,36,5,4,.,45,0.1,0.1,0.0,.,0.2,616,173,199,.,988,0.1,0.1,0.0,.,0.2,7,1,1,.,9,3,2,2,.,7,7,1,1,.,9,3,2,2,.,6,17.390,32.300,48.070,.,NPPD.com
2015,8723,City of Holland,MI,MISO,"1,690","3,903","7,155",.,"12,748",.,.,.,.,.,"16,968","46,368","96,664",.,"1,60,000",.,.,.,.,.,260,247,458,.,965,42,11,21,.,74,260,247,458,.,965,42,11,21,.,74,10.040,11.880,13.510,.,
2015,8773,"Holy Cross Electric Assn, Inc",CO,PSCO,"1,652","5,147",702,.,"7,501",1.0,0.5,0.8,.,2.3,"20,286","44,826","8,580",.,"73,692",1.0,0.5,0.8,.,2.3,317,484,81,.,882,385,175,7,.,567,317,484,81,.,882,385,175,7,.,567,12.283,8.709,12.219,.,
2015,8774,City of Holyoke - (MA),MA,ISNE,291,243,81,.,615,0.0,0.0,0.0,.,0.0,"7,275","6,075","2,025",.,"15,375",1.0,1.1,0.3,.,2.4,187,0,0,.,187,42,52,18,.,112,187,0,0,.,187,42,52,18,.,112,25.000,25.000,25.000,.,
2015,8898,Houston County Elec Coop Inc,TX,ERCO,15,.,.,.,15,.,.,.,.,.,40,.,.,.,40,.,.,.,.,.,1,.,.,.,1,1,.,.,.,1,1,.,.,.,1,1,.,.,.,1,3.500,0.000,0.000,0.000,
2015,8901,CenterPoint Energy,TX,ERCO,"74,812","1,13,811",.,.,"1,88,623",43.0,125.2,.,.,168.2,.,.,.,.,.,.,.,.,.,.,"16,506","15,298",.,.,"31,804","2,660","2,612",.,.,"5,272",.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2015,9128,Hurricane City Power,UT,PACE,1,.,.,.,1,0.0,.,.,.,0.0,3,.,.,.,3,0.0,.,.,.,0.0,1,.,.,.,1,0,.,.,.,0,1,.,.,.,1,0,.,.,.,0,8.000,.,.,.,None
2015,9187,City of Idaho Falls - (ID),ID,PACE,334,"6,103",748,0,"7,185",0.2,0.8,0.1,.,1.1,"10,020","73,236","8,976",0,"92,232",0.2,0.8,0.1,.,1.1,98,"1,086",168,0,"1,352",19,217,34,0,270,98,"1,086",168,0,"1,352",19,217,34,0,270,20.000,7.000,7.000,0.000,www.ifpower.org
2015,9191,Idaho Power Co,ID,IPCO,"40,962","49,011","65,159",0,"1,55,132",4.7,5.6,7.4,0.0,17.7,"4,91,548","5,88,137","6,51,595",0,"17,31,280",4.7,5.6,7.4,0.0,17.7,"3,668","5,207","8,365",0,"17,240","6,086","1,603","2,029",0,"9,718","44,394","26,749","56,763",0,"1,27,906","73,686","19,765","18,945",0,"1,12,396",12.000,12.000,10.000,0.000,https://www.idahopower.com/EnergyEfficiency/reports.cfm
2015,9191,Idaho Power Co,OR,IPCO,"1,615",881,"4,903",0,"7,399",0.2,0.1,0.6,0.0,0.9,"19,382","10,576","49,031",0,"78,989",0.2,0.1,0.6,0.0,0.8,104,136,596,0,836,178,85,86,0,349,"1,461","1,276","2,708",0,"5,445","4,171",943,904,0,"6,018",12.000,12.000,10.000,0.000,https://www.idahopower.com/EnergyEfficiency/reports.cfm
2015,9216,Imperial Irrigation District,CA,IID,"6,733","1,295",.,.,"8,028",1.7,0.1,.,.,1.8,"55,450","70,324",.,.,"1,25,774",1.7,0.1,.,.,1.8,"3,109",487,.,.,"3,596",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.000,18.300,.,.,
2015,9231,City of Independence - (MO),MO,SWPP,93,.,.,.,93,0.1,.,.,.,0.1,"5,114",.,.,.,"5,114",0.3,.,.,.,0.3,12,.,.,.,12,49,.,.,.,49,12,.,.,.,12,49,.,.,.,49,15.220,.,.,.,
2015,9234,Indiana Municipal Power Agency,IN,MISO,22,"1,548",578,.,"2,148",0.0,0.3,0.1,.,0.4,110,"7,740","2,890",.,"10,740",0.0,0.3,0.1,.,0.4,2,49,38,.,88,23,0,0,.,23,2,49,38,.,88,23,0,0,.,23,5.000,5.000,5.000,.,
2015,9267,"Hoosier Energy R E C, Inc",IN,MISO,"20,760","27,259",.,.,"48,019",7.6,3.0,.,.,10.6,"20,620","8,021",.,.,"28,641",8.3,0.9,.,.,9.2,"2,754",411,.,.,"3,165",.,.,.,.,0,"18,568","2,130",.,.,"20,698",.,.,.,.,0,16.577,16.085,.,.,
2015,9273,Indianapolis Power & Light Co,IN,MISO,"84,499","49,355",.,.,"1,33,854",14.0,6.0,.,.,20.0,"3,90,842","6,04,252",.,.,"9,95,094",14.0,6.0,.,.,20.0,"3,303","2,571",.,.,"5,874","5,684","4,313",.,.,"9,997","3,303","2,571",.,.,"5,874","5,684","4,313",.,.,"9,997",4.630,12.240,.,.,
2015,9275,Indianola Municipal Utilities,IA,MISO,169,122,.,.,291,0.2,0.0,.,.,0.2,"2,403","1,217",.,.,"3,620",0.2,0.0,.,.,0.2,17,8,.,.,25,10,7,.,.,17,17,8,.,10,35,7,.,.,.,7,14.000,10.000,.,.,
2015,9286,Illinois Municipal Elec Agency,IL,MISO,508,.,"3,879",.,"4,387",0.0,.,0.5,.,0.5,"2,032",.,"15,516",.,"17,548",0.0,.,0.5,.,0.5,15,.,550,.,565,42,.,17,.,59,15,.,550,.,565,42,.,17,.,59,4.000,.,4.000,.,
2015,9324,Indiana Michigan Power Co,IN,PJM,"57,608","69,567",.,.,"1,27,175",13.8,12.3,.,.,26.1,"2,23,860","6,01,918",.,.,"8,25,778",13.8,12.3,.,.,26.1,"1,636","3,387",.,.,"5,023","4,670","2,554",.,.,"7,224","1,636","3,387",.,.,"5,023","4,670","2,554",.,.,"7,224",3.900,8.700,.,.,
2015,9324,Indiana Michigan Power Co,MI,PJM,"15,920","18,886",.,.,"34,806",3.6,4.2,.,.,7.8,"1,86,975","2,96,090",.,.,"4,83,065",3.6,4.2,.,.,7.8,"1,235","1,213",.,.,"2,448","1,330","1,397",.,.,"2,727","1,235","1,213",.,.,"2,448","1,330","1,397",.,.,"2,727",11.700,15.700,.,.,
2015,9417,Interstate Power and Light Co,IA,MISO,"51,515","50,179","69,440",0,"1,71,134",10.3,6.3,9.7,0.0,26.3,"6,08,447","6,27,967","8,87,389",0,"21,23,803",10.3,6.3,9.7,0.0,26.3,"7,179","5,031","9,164",0,"21,374","4,197","1,259","2,025",0,"7,481","7,179","5,031","9,164",0,"21,374","4,197","1,259","2,025",0,"7,481",11.811,12.515,12.779,0.000,https://efs.iowa.gov/efs/ShowDocumentSearch.do?searchType=document
2015,9417,Interstate Power and Light Co,MN,MISO,"1,203","1,202",912,0,"3,317",0.2,0.1,0.1,0.0,0.4,"14,209","15,039","11,659",0,"40,907",0.2,0.1,0.1,0.0,0.4,220,76,109,0,405,105,73,66,0,244,220,76,109,0,405,105,73,66,0,244,11.811,12.515,12.779,0.000,https://efs.iowa.gov/efs/ShowDocumentSearch.do?searchType=document
2015,9576,Jackson County Rural E M C - (IN),IN,MISO,"1,401",310,.,.,"1,711",0.4,0.1,.,.,0.5,"6,409",968,.,.,"7,377",0.4,0.1,.,.,0.5,409,49,.,.,458,55,10,.,.,65,713,91,.,.,804,332,10,.,.,342,9.000,9.000,.,.,
2015,9599,City of Jackson - (MN),MN,MISO,53,161,684,0,898,0.0,0.0,0.1,0.0,0.1,726,"2,034","8,674",.,"11,434",0.0,0.0,0.1,.,0.1,6,6,25,.,37,6,5,22,.,33,6,6,25,.,37,6,5,22,.,33,13.700,13.000,13.000,.,www.brightenergysolutions.com
2015,9601,Jackson Electric Member Corp - (GA),GA,SOCO,"8,574",88,126,.,"8,788",0.0,0.0,0.0,.,0.0,"78,362",440,630,.,"79,432",0.0,0.0,0.0,.,0.0,"1,278",0,0,.,"1,278",0,0,0,.,0,"1,278",0,0,.,"1,278",0,0,0,.,0,9.670,5.000,5.000,.,www.jacksonemc.com/energyfit
2015,9617,JEA,FL,JEA,"17,052","16,702",.,.,"33,754",3.5,1.5,.,.,5.0,"1,47,497","2,05,600",.,.,"3,53,097",3.5,1.5,.,.,5.0,740,836,.,.,"1,576","2,221","1,534",.,.,"3,755",740,836,.,.,"1,576","2,221","1,534",.,.,"3,755",8.650,12.310,.,.,
2015,9645,Jamestown Board of Public Util,NY,NYIS,130,944,752,0,"1,826",0.0,0.1,0.1,0.0,0.2,"2,517","4,644","4,757",0,"11,918",0.3,0.6,0.5,0.0,1.4,68,152,102,0,322,7,6,6,0,19,68,152,102,0,322,7,6,6,0,19,10.000,5.000,5.000,0.000,
2015,9689,Jefferson Electric Member Corp,GA,SOCO,"2,420",.,414,.,"2,834",.,.,.,.,.,"12,989",.,"3,776",.,"16,765",.,.,.,.,.,.,.,.,.,.,86,.,1,.,87,.,.,.,.,.,619,.,37,.,656,8.000,.,19.000,.,
2015,9726,Jersey Central Power & Lt Co,NJ,PJM,858,0,0,0,858,0.2,0.0,0.0,0.0,0.2,"7,553",0,0,0,"7,553",0.2,0.0,0.0,0.0,0.2,"2,307",0,0,0,"2,307",424,0,0,0,424,"2,307",0,0,0,"2,307",424,0,0,0,424,8.807,0.000,0.000,0.000,http://www.njcleanenergy.com/library
2015,9734,City of Jewett City - (CT),CT,ISNE,1,102,0,0,103,0.0,0.0,0.0,0.0,0.0,13,"1,331",0,0,"1,344",0.0,0.0,0.0,0.0,0.0,1,80,0,0,81,0,0,0,0,0,1,80,0,0,81,0,0,0,0,0,10.600,13.000,0.000,0.000,
2015,9750,Jo-Carroll Energy Coop Inc,IL,MISO,345,462,.,.,807,0.1,0.0,.,.,0.1,"5,590","6,571",.,.,"12,161",1.6,0.0,.,.,1.6,24,27,.,.,51,36,6,.,.,42,24,27,.,.,51,36,6,.,.,42,16.203,14.222,.,.,
2015,9778,Johnson County Rural E M C,IN,MISO,"2,222",.,862,.,"3,084",0.7,.,0.1,.,0.8,"65,885",.,"68,730",.,"1,34,615",0.7,.,0.1,.,0.8,194,.,89,.,283,2,.,.,.,2,608,.,298,.,906,35,.,.,.,35,11.480,.,15.000,.,
2015,9922,Jump River Electric Coop Inc,WI,MISO,262,1,.,.,263,0.0,0.0,.,.,0.0,"3,723",15,.,.,"3,738",0.0,0.0,.,.,0.0,45,1,.,.,46,.,.,.,.,.,45,1,.,.,46,.,.,.,.,.,14.000,15.000,.,.,
2015,9964,Kenergy Corp,KY,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,.,.,.,.,.,1,3,.,.,4,.,.,.,.,
2015,9996,City of Kansas City - (KS),KS,SWPP,327,3,.,.,330,0.6,0.1,.,.,0.7,"4,587","2,423",.,.,"7,010",2.3,0.3,.,.,2.7,234,1,.,.,235,.,.,.,.,.,234,1,.,.,235,.,.,.,.,.,7.000,4.000,.,.,
2015,10000,Kansas City Power & Light Co,KS,SWPP,0,0,.,.,0,0.0,0.0,.,.,0.0,0,0,.,.,0,0.0,0.0,.,.,0.0,0,1,.,.,1,60,10,.,.,70,0,1,.,.,1,60,10,.,.,70,0.000,0.000,.,.,www.kcpl.com
2015,10000,Kansas City Power & Light Co,MO,SWPP,"30,410","54,177",0,0,"84,587",7.6,9.6,0.0,0.0,17.2,"1,71,064","7,91,525",0,0,"9,62,589",7.6,9.6,0.0,0.0,17.2,"2,294","11,842",0,0,"14,136","2,495","3,064",0,0,"5,559","2,294","11,842",0,0,"14,136","2,495","3,064",0,0,"5,558",5.600,14.600,0.000,0.000,www.kcpl.com
2015,10005,Kansas Gas & Electric Co,KS,SWPP,27,4,.,.,31,.,.,.,.,.,270,40,.,.,310,.,.,.,.,.,31,5,0,.,36,2,.,.,.,2,31,5,0,.,36,25,4,.,.,29,10.000,10.000,.,.,
2015,10066,K C Electric Association,CO,WACM,7,.,6,.,13,.,.,.,.,.,105,.,126,.,231,.,.,.,.,.,5,.,2,.,7,.,.,.,.,.,11,.,2,.,13,.,.,.,.,.,15.000,.,21.000,.,
2015,10071,Kauai Island Utility Cooperative,HI,NA,"2,664",479,937,.,"4,080",2.1,0.1,0.1,.,2.3,"68,321","72,913","81,575",.,"2,22,809",2.6,0.1,0.1,.,2.8,326,59,115,.,500,76,14,27,.,117,326,59,115,.,500,76,14,27,.,117,5.500,9.300,10.400,.,www.kiuc.coop
2015,10171,Kentucky Utilities Co,KY,LGEE,"72,938","22,142",0,0,"95,080",13.4,7.6,0.0,0.0,21.0,"3,64,690","3,76,414",0,0,"7,41,104",13.4,7.6,0.0,0.0,21.0,"1,592",614,0,0,"2,206","8,326","1,429",0,0,"9,755","1,592",614,0,0,"2,206","8,326","1,429",0,0,"9,755",5.000,17.000,0.000,0.000,www.lge-ku.com/ee
2015,10376,Kissimmee Utility Authority,FL,FMPP,145,"1,700",.,.,"1,845",0.0,2.7,.,.,2.7,"1,944","17,025",.,.,"18,969",0.0,2.7,.,.,2.7,50,31,.,.,81,.,.,.,.,.,50,31,.,.,81,108,10,.,.,117,13.620,10.010,.,.,
2015,10393,PUD No 1 of Klickitat County,WA,BPAT,239,183,"1,300",.,"1,722",.,.,.,.,.,"1,195",915,"6,500",.,"8,610",.,.,.,.,.,51,43,180,.,274,0,0,0,.,0,255,215,900,.,"1,370",.,.,.,.,.,5.000,5.000,5.000,.,
2015,10454,Kootenai Electric Cooperative,ID,AVA,"1,911","2,416",0,0,"4,327",0.0,0.0,0.0,0.0,0.0,"33,229","28,484",0,0,"61,713",0.0,0.0,0.0,0.0,0.0,371,321,0,0,692,153,133,0,0,286,371,321,0,0,692,153,133,0,0,286,15.720,11.790,0.000,0.000,"N/A, We do not report any energy savings numbers on our website, only our rebates and program offerings."
2015,10558,"LaCreek Electric Assn, Inc",SD,WACM,.,.,.,.,0,2.5,.,.,.,2.5,.,.,.,.,0,1.8,.,.,.,1.8,25,.,.,.,25,22,.,.,.,22,25,.,.,.,25,22,.,.,.,22,10.000,.,.,.,
2015,10595,City of Lake City - (MN),MN,MISO,297,527,527,.,"1,351",0.1,0.1,0.1,.,0.3,"2,556","9,017","9,017",.,"20,590",0.1,0.1,0.1,.,0.3,34,30,30,.,94,30,10,10,.,50,34,30,30,.,94,30,30,30,.,90,8.600,17.100,17.100,.,
2015,10623,City of Lakeland - (FL),FL,FMPP,"2,428",.,.,.,"2,428",1.1,.,.,.,1.1,"24,644",.,.,.,"24,644",0.8,.,.,.,0.8,266,.,.,.,266,0,.,.,.,0,266,.,.,.,266,0,.,.,.,0,10.150,.,.,.,www.LakelandElectric.com
2015,10627,Lakeview Light & Power,WA,BPAT,327,"2,560",.,.,"2,887",.,.,.,.,.,"6,499","35,355",.,.,"41,854",.,.,.,.,.,47,206,.,.,253,.,.,.,.,.,47,206,.,.,253,.,.,.,.,.,19.880,13.930,.,0.000,
2015,10629,City of Lakota - (ND),ND,SWPP,15,171,30,.,216,.,.,.,.,.,173,"2,071",337,.,"2,581",.,.,.,.,.,1,16,3,.,20,1,14,2,.,17,1,16,3,.,20,1,14,2,.,17,12.000,12.000,12.000,.,
2015,10704,City of Lansing - (MI),MI,MISO,"6,812","17,503","5,834",.,"30,149",.,.,.,.,.,"64,036","1,61,556","53,852",.,"2,79,444",.,.,.,.,.,479,805,268,.,"1,552",887,"1,082",361,0,"2,330",479,805,268,.,"1,552",887,"1,082",361,0,"2,330",9.400,9.230,9.230,.,
2015,10724,Lassen Municipal Utility District,CA,CISO,197,68,.,.,265,0.0,0.0,.,.,0.0,"1,552",880,.,.,"2,432",0.3,0.2,.,.,0.5,165,8,.,.,173,33,19,.,.,52,165,8,.,.,173,33,19,.,.,52,7.878,12.941,.,.,
2015,10769,City of Laurens - (IA),IA,SWPP,27,40,162,0,229,0.0,0.0,0.0,0.0,0.0,491,523,"1,619",0,"2,633",0.0,0.0,0.0,0.0,0.0,12,8,6,0,26,0,0,2,0,2,12,8,6,0,26,0,0,2,0,3,18.000,13.000,10.000,0.000,
2015,10857,"Lee County Electric Coop, Inc",FL,FPL,586,45,.,.,631,0.1,0.0,.,.,0.1,"4,688",315,.,.,"5,003",0.1,0.0,.,.,0.1,0,0,.,.,0,248,284,.,.,532,0,0,.,.,0,248,284,.,.,532,8.000,7.000,.,.,
2015,10908,City of Lenox - (IA),IA,MISO,11,39,.,.,50,0.0,0.0,.,.,0.0,222,790,.,.,"1,012",0.0,0.0,.,.,0.0,2,3,.,.,5,0,2,.,.,2,2,3,.,.,5,0,2,.,.,2,20.000,20.000,.,.,
2015,10944,PUD No 1 of Lewis County,WA,BPAT,"2,291","1,920","2,315",.,"6,526",0.3,0.2,0.3,.,0.8,"35,509","22,069","22,998",.,"80,576",0.6,1.3,0.9,.,2.7,369,336,594,.,"1,299",144,72,24,.,240,369,336,594,0,"1,299",144,72,24,0,240,23.920,12.640,10.000,.,
2015,10967,City of Lexington - (NE),NE,SWPP,117,611,37,0,765,0.0,0.1,0.0,0.0,0.1,"1,944","6,729",561,0,"9,234",0.0,0.1,0.0,0.0,0.1,21,42,3,0,66,8,5,4,0,17,21,42,3,0,66,8,5,4,0,17,16.670,11.010,14.980,0.000,
2015,11018,Lincoln Electric System,NE,SWPP,"1,395","7,705","11,738",0,"20,838",0.5,2.7,3.2,0.0,6.4,"13,950","77,050","1,17,380",0,"2,08,380",0.5,2.7,3.2,0.0,6.4,628,"1,372","1,823",0,"3,823",.,.,.,.,.,628,"1,372","1,823",0,"3,823",.,.,.,.,.,10.000,10.000,10.000,0.000,
2015,11022,"Lincoln Electric Coop, Inc",MT,BPAT,842,46,.,.,888,.,.,.,.,.,"1,298",160,.,.,"1,458",.,.,.,.,.,187,10,.,.,197,45,5,.,.,50,187,10,.,.,197,45,5,.,.,50,12.000,12.000,.,.,
2015,11064,Litchfield Public Utilities,MN,MISO,299,606,606,.,"1,511",0.1,0.1,0.1,.,0.3,"2,572","10,370","10,370",.,"23,312",0.1,0.1,0.1,.,0.3,27,48,48,.,123,34,9,9,.,52,27,48,48,.,123,34,9,9,.,52,8.600,17.100,17.100,.,www.MNCIPdata.com
2015,11124,City of Lodi - (CA),CA,CISO,242,"1,015",928,.,"2,185",0.1,0.1,0.1,.,0.3,"3,730","12,937","11,831",.,"28,498",0.1,0.1,0.1,.,0.3,141,120,73,.,334,30,30,30,.,90,141,120,73,.,334,30,30,30,.,90,15.410,15.000,15.000,.,www.lodielectric.com 
2015,11135,City of Logan - (UT),UT,PACE,56,"1,034",341,.,"1,431",.,0.3,0.1,.,0.4,664,"10,340","3,415",.,"14,419",.,0.2,0.7,.,0.9,2,152,51,.,205,1,5,2,.,8,2,152,51,.,205,1,5,2,.,8,13.360,10.000,10.000,.,http://www.loganutah.org/LP/Conservation/
2015,11171,Long Island Power Authority,NY,NYIS,"1,82,647","1,05,246",0,0,"2,87,893",28.1,21.9,0.0,0.0,50.0,"13,95,162","16,72,872",0,0,"30,68,034",26.5,21.9,0.0,0.0,48.4,"15,842","29,345",0,0,"45,187","18,828","6,397",0,0,"25,225","15,842","29,345",0,0,"45,187","18,828","6,397",0,0,"25,225",7.640,15.890,.,.,http://www.psegliny.com
2015,11187,City of Longmont,CO,PSCO,437,"2,681",.,.,"3,118",0.1,0.5,.,.,0.6,"3,075","29,310",.,.,"32,385",10.0,0.5,.,.,10.5,137,795,.,.,932,99,123,.,.,222,137,795,.,.,932,99,123,.,.,222,7.031,10.934,.,.,https://www.prpa.org/financial-information and https://www.longmontcolorado.gov/departments/departments-e-m/longmont-power-communications/electric-service
2015,11208,Los Angeles Department of Water & Power,CA,LDWP,"32,873","2,63,506",0,0,"2,96,379",9.0,30.0,0.0,0.0,39.0,"5,84,808","42,22,794",0,0,"48,07,602",9.0,30.0,0.0,0.0,39.0,"20,924","15,484",0,0,"36,408","3,502","38,662",0,0,"42,164","20,924","15,484",0,0,"36,408","3,502","38,662",0,0,"42,164",12.410,16.030,0.000,0.000,
2015,11241,Entergy Louisiana LLC,LA,MISO,"10,320","7,763",.,.,"18,083",.,.,.,.,.,"1,38,801","1,03,636",.,.,"2,42,437",.,.,.,.,.,"1,184","1,184",.,.,"2,368","1,576","1,176",.,.,"2,752","1,184","1,184",.,.,"2,368","1,576","1,176",.,.,"2,752",13.450,13.350,.,.,www.entergysolutionsla.com
2015,11249,Louisville Gas & Electric Co,KY,LGEE,"39,226","24,784",0,0,"64,010",17.1,12.3,0.0,0.0,29.4,"12,73,285","68,33,813",0,0,"81,07,098",17.1,12.3,0.0,0.0,29.4,"4,130",886,0,0,"5,016","9,657","1,545",0,0,"11,202","4,130",886,0,0,"5,016","9,657","1,545",0,0,"11,202",5.000,17.000,0.000,0.000,www.lge-ku.com/ee
2015,11250,Loup Valleys Rural P P D,NE,SWPP,82,52,2,.,136,.,.,.,.,.,"1,572",696,26,.,"2,294",.,.,.,.,.,14,8,0,.,22,4,3,2,.,9,14,8,0,.,22,4,3,2,.,9,19.110,13.450,11.000,.,
2015,11251,Loup River Public Power Dist,NE,SWPP,807,317,"3,393",.,"4,517",0.0,0.0,0.0,.,0.0,"15,065","2,518","25,220",.,"42,803",0.0,0.0,0.0,.,0.0,114,21,114,.,249,46,28,26,.,100,114,21,114,.,249,46,28,26,.,100,19.000,8.000,7.000,.,
2015,11256,City of Loveland - (CO),CO,PSCO,"5,099","2,828",.,.,"7,927",0.6,0.4,.,.,1.0,"6,601","31,107",.,.,"37,708",0.6,0.4,.,.,1.0,148,743,.,.,891,77,53,.,.,130,148,743,.,.,891,77,53,.,.,131,1.295,11.000,.,.,
2015,11291,Lumbee River Elec Member Corp,NC,CPLE,467,0,.,.,467,.,.,.,.,.,"13,635",0,.,.,"13,635",.,.,.,.,.,26,0,.,.,26,45,0,.,.,45,26,0,.,.,26,45,0,.,.,45,29.200,0.000,.,.,
2015,11298,Lyon Rural Electric Coop,IA,SWPP,193,1,.,.,194,0.0,0.0,.,.,0.0,"3,947",9,.,.,"3,956",1.0,0.0,.,.,1.0,53,6,.,.,59,5,0,.,.,5,53,6,.,.,59,5,0,.,.,5,17.570,9.000,.,.,
2015,11332,City of Luverne - (MN),MN,SWPP,321,297,363,0,981,0.0,0.1,0.1,0.0,0.2,"3,254","3,531","4,316",0,"11,101",0.0,0.1,0.1,0.0,0.2,29,34,42,0,105,26,30,37,0,93,29,34,42,0,105,26,30,37,0,93,10.100,11.900,11.900,0.000,
2015,11475,City of Madison - (SD),SD,MISO,15,0,0,0,15,1.0,0.0,0.0,0.0,1.0,376,0,0,0,376,1.0,0.0,0.0,0.0,1.0,4,0,0,0,4,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,11.860,0.000,0.000,0.000,
2015,11501,Magic Valley Electric Coop Inc,TX,ERCO,80,.,.,.,80,.,.,.,.,.,800,.,.,.,800,.,.,.,.,.,35,.,.,.,35,.,.,.,.,.,35,.,.,.,35,.,.,.,.,.,10.000,.,.,.,
