Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2014,6457,Florida Public Utilities Co,FL,JEA,"1,420",670,0,0,"2,090",0.6,0.2,0.0,0.0,0.8,"7,402","3,319",0,0,"10,721",0.5,0.1,0.0,0.0,0.6,57,9,0,0,66,54,98,0,0,152,57,9,0,0,66,54,98,0,0,152,30.000,30.000,.,.,
2014,6579,City of Forest City- (IA),IA,MISO,19,.,369,.,388,0.0,.,0.1,.,0.1,194,.,"3,695",.,"3,889",0.0,.,0.1,.,0.1,2,.,.,.,2,1,.,5,.,6,2,.,.,.,2,1,.,5,.,6,10.000,.,10.000,.,
2014,6580,Town of Forest City,NC,DUK,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,6604,City of Fort Collins - (CO),CO,PSCO,"13,036","9,975","2,133",0,"25,144",1.6,1.9,0.4,0.0,3.9,"48,233","1,22,693","26,236",0,"1,97,162",1.6,1.9,0.4,0.0,3.9,660,"1,629",443,0,"2,732",392,174,46,0,612,660,"1,629",443,0,"2,732",392,174,46,0,612,3.700,12.300,12.300,0.000,http://www.fcgov.com/utilities/
2014,6615,City of Fort Pierre - (SD),SD,WAUE,23,50,0,.,73,0.0,0.0,0.0,.,0.0,339,603,0,.,942,0.0,0.0,0.0,.,0.0,4,4,0,.,8,3,4,0,.,7,4,4,0,.,8,3,4,0,.,7,14.800,12.100,0.000,.,admin1@fortpierre.com; k.tibbs@fortpierre.com
2014,6616,Fort Pierce Utilities Authority,FL,FMPP,555,.,.,.,555,.,.,.,.,.,"1,938",.,.,.,"1,938",.,.,.,.,.,69,.,.,.,69,.,.,.,.,.,69,.,.,.,69,.,.,.,.,.,14.590,.,.,.,www.fpua.com
2014,6638,City of Fountain,CO,PSCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,6640,Four County Elec Member Corp,NC,CPLE,"6,440",0,0,0,"6,440",1.0,0.0,0.0,0.0,1.0,"64,207",0,0,0,"64,207",1.0,0.0,0.0,0.0,1.0,16,0,0,0,16,258,0,0,0,258,16,0,0,0,16,258,0,0,0,258,9.970,0.000,0.000,.,
2014,6782,Freeborn-Mower Coop Services,MN,MISO,466,71,30,.,567,2.7,0.0,0.0,.,2.7,"6,663",885,302,.,"7,850",2.7,0.0,0.0,.,2.7,91,6,2,.,99,258,3,3,.,264,91,6,2,.,99,258,3,3,.,264,14.300,12.500,9.900,.,
2014,6784,French Broad Elec Member Corp,NC,CPLE,"3,636",.,.,.,"3,636",.,.,.,.,.,"1,26,614",.,.,.,"1,26,614",.,.,.,.,.,48,.,.,.,48,174,.,.,.,174,77,.,.,.,77,284,.,.,.,284,6.800,.,.,.,
2014,6909,Gainesville Regional Utilities,FL,GVL,"1,108",0,.,.,"1,108",0.0,0.0,.,.,0.0,"16,620",0,.,.,"16,620",0.0,0.0,.,.,0.0,128,0,.,.,128,296,0,.,.,296,128,0,.,.,128,296,0,.,.,296,15.000,.,.,.,
2014,6949,City of Gardner - (KS),KS,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,7004,"Buckeye Power, Inc",OH,PJM,"1,952",.,.,.,"1,952",1.4,.,.,.,1.4,"27,766",.,.,.,"27,766",1.5,.,.,.,1.5,335,.,.,.,335,39,.,.,.,39,335,.,.,.,335,39,.,.,.,39,14.230,.,.,.,
2014,7140,Georgia Power Co,GA,SOCO,"67,277","2,84,272",0,0,"3,51,549",26.8,72.1,0.0,0.0,98.9,"5,20,991","27,96,499",0,0,"33,17,490",11.0,64.3,0.0,.,75.3,"7,943","9,257",0,0,"17,200","10,188","7,225",0,0,"17,413","1,00,311","1,54,753",0,0,"2,55,064","1,11,174","75,658",0,0,"1,86,832",10.000,10.000,.,.,
2014,7265,City of Gladstone,MI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,7294,City of Glendale - (CA),CA,LDWP,"6,598","8,209",0,0,"14,807",0.5,2.0,.,.,2.5,"14,389","79,170",0,0,"93,559",0.5,2.0,.,.,2.5,743,699,.,.,"1,442",20,97,.,.,117,743,699,.,.,"1,442",20,97,.,.,117,2.181,9.644,.,.,http://cmua.org/wpcmua/wp-content/uploads/2015/03/2015-FINAL-SB-1037-Report.pdf
2014,7300,City of Glenwood Springs - (CO),CO,PSCO,60,232,.,.,292,.,.,.,.,.,598,"2,318",.,.,"2,916",0.2,0.6,.,.,0.8,15,50,.,.,65,23,26,.,.,49,15,50,.,.,65,23,26,.,.,49,10.000,10.000,.,.,
2014,7303,Raccoon Valley Electric Cooperative,IA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Corn Belt Power G & T
2014,7353,Golden Valley Elec Assn Inc,AK,NA,500,0,.,.,500,0.1,0.0,.,.,0.1,"4,324",0,.,.,"4,324",1.1,0.0,.,.,1.1,0,0,.,.,0,70,0,.,.,70,60,0,.,.,60,352,0,.,.,352,5.000,0.000,.,.,
2014,7411,City of Gothenburg - (NE),NE,SWPP,14,17,12,.,43,0.0,0.0,0.0,.,0.0,280,210,123,.,613,0.0,0.0,0.0,.,0.0,2,2,1,.,5,2,1,2,.,5,2,2,1,.,5,2,1,2,.,4,19.490,12.530,10.640,.,
2014,7443,City of Graettinger - (IA),IA,MISO,1,4,.,.,5,0.0,0.0,.,.,0.0,6,87,.,.,93,0.0,0.0,.,.,0.0,.,.,.,.,.,1,5,.,.,6,.,.,.,.,.,1,5,.,.,6,7.432,20.000,.,.,
2014,7456,Graham County Electric Coop Inc,AZ,WALC,430,.,.,.,430,1.4,.,.,.,1.4,"4,300",.,.,.,"4,300",1.4,.,.,.,1.4,61,.,.,.,61,4,.,.,.,4,61,.,.,.,61,4,.,.,.,4,10.000,.,.,.,
2014,7489,Grand Rapids Public Util Comm,MN,MISO,502,"2,266",0,.,"2,768",0.5,0.2,0.0,.,0.7,"5,025","22,656",.,.,"27,681",5.2,1.8,.,.,7.0,9,72,.,.,81,64,56,.,.,120,9,72,.,.,81,64,56,.,.,120,10.000,10.000,.,.,http://www.energyplatforms.com/MN.aspx
2014,7548,PUD No 1 of Grays Harbor County,WA,BPAT,"2,486","1,369","2,702",.,"6,557",.,.,.,.,.,"24,188","20,533","21,241",.,"65,962",.,.,.,.,.,702,299,244,.,"1,245",258,69,28,.,355,"1,561","1,072",637,.,"3,270",793,189,156,.,"1,138",10.000,7.000,8.000,.,
2014,7558,Grayson Rural Electric Coop Corp,KY,PJM,.,.,.,0,0,.,0.0,.,0.0,0.0,.,.,.,0,0,.,0.0,.,0.0,0.0,.,.,.,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.,0,0,.,.,.,.,
2014,7563,Grand Valley Power,CO,PSCO,50,.,.,.,50,0.0,.,.,.,0.0,500,.,.,.,500,0.1,.,.,.,0.1,0,.,.,.,0,8,.,.,.,8,0,.,.,.,0,8,.,.,.,8,10.000,.,.,.,
2014,7570,Great River Energy,MN,MISO,"45,870","46,541",0,0,"92,411",19.6,9.7,0.0,0.0,29.3,"6,17,451","7,20,173",0,0,"13,37,624",19.6,9.7,0.0,0.0,29.3,"4,184","2,703",0,0,"6,887","4,625","1,579",0,0,"6,204","4,184","2,703",0,0,"6,887","4,625","1,579",0,0,"6,204",13.460,15.470,0.000,0.000,www.mncipdata.com
2014,7593,City of Green Cove Springs,FL,FMPP,25,0,0,0,25,4.0,0.0,0.0,0.0,4.0,361,.,.,.,361,361.0,.,.,.,361.0,9,0,.,.,9,0,.,.,.,0,9,.,.,.,9,0,.,.,.,0,2.980,.,.,.,
2014,7626,City of Greenfield - (IA),IA,MISO,38,46,387,.,471,0.0,0.0,0.1,.,0.1,550,545,"3,872",.,"4,967",0.0,0.0,0.1,.,0.1,9,5,5,.,19,1,14,7,.,22,9,5,5,.,19,1,14,7,.,22,15.000,12.000,10.000,.,
2014,7634,City of Greenville - (TX),TX,ERCO,"1,462",719,.,.,"2,181",0.3,0.1,.,.,0.4,"21,383","10,532",.,.,"31,915",0.3,0.1,.,.,0.4,1,1,.,.,2,.,.,.,.,.,5,3,.,.,8,.,.,.,.,.,13.600,13.600,.,.,
2014,7716,Groton Dept of Utilities - (CT),CT,ISNE,988,314,359,.,"1,661",0.1,0.1,0.0,.,0.2,"7,483","4,082","5,379",.,"16,944",0.8,0.8,0.6,.,2.2,337,71,57,.,465,341,72,58,.,471,337,71,57,.,465,341,72,58,.,471,7.573,13.000,15.000,.,
2014,7785,"Gulf Coast Electric Coop, Inc",FL,AEC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,7787,Gunnison County Elec Assn.,CO,WACM,120,111,.,.,231,.,.,.,.,.,600,555,.,.,"1,155",.,.,.,.,.,20,18,.,.,38,.,.,.,.,.,20,18,.,.,38,.,.,.,.,.,4.595,4.600,.,.,www.gcea.coop
2014,7801,Gulf Power Co,FL,SOCO,"81,506","14,949",0,0,"96,455",20.4,4.5,0.0,0.0,24.9,"16,792","13,283",0,0,"30,075",4.9,4.7,0.0,0.0,9.6,"3,937",919,0,0,"4,856","8,862",743,0,0,"9,605","3,937",919,0,0,"4,856","8,862",743,0,0,"9,605",21.500,22.500,.,.,n/a
2014,7864,Grundy County Rural Elec Coop,IA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,This data i being provided by our G & T.
2014,7978,Halifax Electric Member Corp,NC,CPLE,564,.,.,.,564,.,.,.,.,.,"6,188",.,.,.,"6,188",.,.,.,.,.,15,.,.,.,15,.,.,.,.,.,15,.,.,.,15,.,.,.,.,.,3.840,.,.,.,
2014,8122,Harlan Municipal Utilities - (IA),IA,MISO,30,50,.,.,80,.,.,.,.,.,466,729,.,.,"1,195",.,.,.,.,.,11,9,.,.,20,4,25,.,.,29,11,9,.,.,20,4,25,.,.,29,16.000,15.000,.,.,
2014,8212,Hartford Electric,WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,8288,City of Hawarden - (IA),IA,MISO,6,102,308,.,416,0.0,0.0,0.0,.,0.0,60,"1,191","3,574",.,"4,825",.,.,.,.,.,1,5,15,.,21,1,5,14,.,20,1,5,15,.,21,1,5,14,.,19,9.300,11.600,11.600,.,
2014,8298,Hawkeye Tri-County El Coop Inc,IA,MISO,615,27,19,.,661,0.2,0.0,0.0,.,0.2,"2,966",293,"3,976",.,"7,235",1.1,0.0,1.0,.,2.1,105,4,2,.,111,8,1,0,.,9,105,4,2,.,111,8,1,0,.,9,14.089,14.998,9.993,.,
2014,8319,Heartland Power Coop,IA,MISO,"1,203",351,"10,773",.,"12,327",0.1,0.0,0.3,.,0.4,"16,573","4,935","1,45,624",.,"1,67,132",0.1,1.0,0.3,.,1.4,87,13,109,.,209,70,14,0,.,84,87,13,109,.,209,970,191,0,.,"1,161",13.774,14.058,13.567,.,
2014,8333,Haywood Electric Member Corp,NC,DUK,31,0,0,0,31,0.0,.,.,.,0.0,"2,840",0,.,.,"2,840",2.8,.,.,0.0,2.8,2,0,0,0,2,0,0,0,0,0,235,1,0,0,236,0,0,0,0,0,15.000,15.000,0.000,0.000,
2014,8348,City of Healdsburg - (CA),CA,CISO,78,622,0,0,700,0.0,0.0,0.0,0.0,0.0,468,"9,328",0,0,"9,796",0.0,0.0,0.0,0.0,0.0,9,121,0,0,130,32,88,0,0,120,9,121,.,.,130,32,88,0,0,120,6.000,15.000,.,.,http://cmua.org/
2014,8366,Heber Light & Power Company,UT,PACE,134,.,.,.,134,0.2,.,.,.,0.2,"1,718",.,.,.,"1,718",0.2,.,.,.,0.2,34,.,.,.,34,.,.,.,.,.,34,.,.,.,34,.,.,.,.,.,14.490,.,.,.,
2014,8449,Henderson City Utility Comm,KY,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,
2014,8566,High Plains Power Inc,WY,WACM,15,0,0,0,15,3.0,0.0,0.0,0.0,3.0,66,0,0,0,66,3.0,0.0,0.0,0.0,3.0,1,0,0,0,1,5,0,0,0,5,1,0,0,0,1,5,0,0,0,5,10.000,.,.,.,
2014,8570,Highline Electric Assn,CO,WACM,12,.,18,.,30,0.0,.,0.0,.,0.0,136,.,352,.,488,0.0,.,0.5,.,0.5,9,.,17,.,26,.,.,.,.,.,9,.,17,.,26,.,.,.,.,.,20.000,.,20.000,.,
2014,8570,Highline Electric Assn,NE,WACM,3,.,5,.,8,0.0,.,0.0,.,0.0,37,.,96,.,133,0.0,.,0.4,.,0.4,3,.,5,.,8,.,.,.,.,.,3,.,5,.,8,.,.,.,.,.,20.000,.,20.000,.,
2014,8574,"Jackson Electric Coop, Inc - (WI)",WI,MISO,236,6,0,.,242,0.1,0.0,0.0,.,0.1,"3,424",81,0,.,"3,505",0.4,0.1,0.0,.,0.5,123,2,0,.,125,57,1,0,.,58,123,2,0,.,125,57,1,0,.,58,14.490,14.085,0.000,.,
2014,8699,Inland Power & Light Company,WA,BPAT,"1,515","1,161",315,.,"2,991",.,.,.,.,.,"36,903","12,773","1,485",.,"51,161",.,.,.,.,.,272,235,39,.,546,176,135,36,.,347,272,235,39,.,546,176,135,36,.,347,23.840,11.000,5.000,.,
2014,8717,City of Holdrege,NE,SWPP,14,103,20,.,137,0.0,0.0,0.0,.,0.0,216,630,250,.,"1,096",0.0,0.0,0.0,.,0.0,3,2,2,.,7,2,1,2,.,5,3,2,2,.,7,2,1,2,.,5,15.000,6.000,12.000,.,NPPD.com
2014,8723,City of Holland,MI,MISO,"1,990","3,080","6,160",.,"11,230",.,.,.,.,.,"19,980","36,590","83,222",.,"1,39,792",.,.,.,.,.,221,187,375,.,783,43,144,287,.,474,221,187,375,.,783,43,144,287,.,474,10.040,11.880,13.510,.,
2014,8773,"Holy Cross Electric Assn, Inc",CO,PSCO,"1,309","8,099",703,.,"10,111",1.2,2.3,3.0,.,6.5,"17,700","1,05,843","6,438",.,"1,29,981",1.2,2.3,3.0,.,6.5,219,799,107,.,"1,125",139,218,16,.,373,219,799,107,.,"1,125",139,218,16,.,372,13.600,7.900,9.200,.,
2014,8774,City of Holyoke - (MA),MA,ISNE,706,90,30,0,826,0.1,0.0,0.0,0.0,0.1,"17,650","2,250",750,0,"20,650",2.5,0.4,0.1,0.0,3.0,45,0,0,0,45,71,15,4,0,90,45,0,0,0,45,71,15,4,0,90,25.000,25.000,25.000,25.000,
2014,8795,City of Homestead - (FL),FL,HST,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,
2014,8898,Houston County Elec Coop Inc,TX,ERCO,10,.,.,.,10,.,.,.,.,.,25,.,.,.,25,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,10.000,.,.,.,
2014,8901,CenterPoint Energy,TX,ERCO,"64,852","87,869",.,.,"1,52,721",24.6,17.3,.,.,41.9,"64,852","87,869",.,.,"1,52,721",24.6,17.3,.,.,41.9,"10,100","11,021",.,.,"21,121","1,160","1,714",.,.,"2,874","10,100","11,021",.,.,"21,121","1,160","1,714",.,.,"2,874",.,.,.,.,
2014,9124,Hustisford Utilities,WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,9128,Hurricane Power Committee,UT,PACE,9,.,.,.,9,0.7,.,.,.,0.7,132,.,.,.,132,0.7,.,.,.,0.7,5,.,.,.,5,1,.,.,.,1,5,.,.,.,5,1,.,.,.,1,9.000,.,.,.,
2014,9191,Idaho Power Co,ID,IPCO,"32,973","32,738","66,182",0,"1,31,893",2.4,3.2,9.5,0.0,15.1,"4,48,834","3,97,995","5,61,896",0,"14,08,725",4.0,4.0,8.0,0.0,16.0,"2,352","3,003","7,227",0,"12,582","6,716","2,219","2,412",0,"11,347","2,352","3,003","7,227",0,"12,582","6,716","2,219","2,412",0,"11,347",11.000,12.000,11.000,0.000,https://www.idahopower.com/EnergyEfficiency/reports.cfm
2014,9191,Idaho Power Co,OR,IPCO,"1,143",735,"4,900",0,"6,778",0.1,0.1,0.8,0.0,1.0,"22,511","19,503","19,895",0,"61,909",0.1,0.1,0.6,0.0,0.8,50,78,474,0,602,246,122,124,0,492,50,78,474,0,602,246,122,124,0,492,11.000,12.000,11.000,0.000,https://www.idahopower.com/EnergyEfficiency/reports.cfm
2014,9216,Imperial Irrigation District,CA,IID,"11,137","15,578",.,.,"26,715",4.0,4.0,.,.,8.0,"56,239","70,321",.,.,"1,26,560",4.0,4.0,.,.,8.0,"5,629","5,699",.,.,"11,328",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15.140,11.050,.,.,
2014,9230,City of Independence - (IA),IA,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,9231,City of Independence - (MO),MO,SWPP,200,.,.,.,200,0.2,.,.,.,0.2,"5,769",.,.,.,"5,769",0.3,.,.,.,0.3,30,.,.,.,30,49,.,.,.,49,30,.,.,.,30,49,.,.,.,49,15.161,.,.,.,
2014,9234,Indiana Municipal Power Agency,IN,MISO,24,"1,815","1,173",0,"3,012",0.0,0.6,0.2,0.0,0.8,120,"9,074","5,867",0,"15,061",0.0,1.0,0.0,.,1.0,2,45,54,0,101,23,0,0,0,23,2,45,54,0,101,23,0,0,0,23,5.000,5.000,5.000,.,www.IMPA.com/consumers/Energy-Efficiency
2014,9267,"Hoosier Energy R E C, Inc",IN,MISO,"14,303","11,066",.,.,"25,369",6.8,0.6,.,.,7.4,"20,597","4,815",.,.,"25,412",8.4,0.5,.,.,8.9,"4,741",599,.,.,"5,340",156,.,.,.,156,"4,741",599,.,.,"5,340",156,.,.,.,156,16.577,16.085,.,.,
2014,9273,Indianapolis Power & Light Co,IN,MISO,"75,765","87,161",.,.,"1,62,926",5.3,13.9,.,.,19.2,"3,26,533","11,14,799",.,.,"14,41,332",5.3,13.9,.,.,19.2,"2,549","8,553",.,.,"11,102","7,378","3,077",.,.,"10,455","2,549","8,553",.,.,"11,102","7,378","3,077",.,.,"10,455",4.300,12.900,.,.,
2014,9275,Indianola Municipal Utilities,IA,MISO,96,39,.,.,135,0.1,0.0,.,.,0.1,"1,108",696,.,.,"1,804",0.1,0.0,.,.,0.1,14,4,.,.,18,12,4,.,.,16,14,4,.,.,18,12,4,.,.,16,12.000,18.000,.,.,
2014,9286,Illinois Municipal Elec Agency,IL,MISO,438,.,"5,338",.,"5,776",0.0,.,0.7,.,0.7,"1,752",.,"21,352",.,"23,104",0.0,.,0.7,.,0.7,10,.,825,.,835,85,.,17,.,102,10,.,825,.,835,85,.,17,.,102,4.000,.,4.000,.,
2014,9292,Inter County Energy Coop Corp,KY,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,9324,Indiana Michigan Power Co,IN,PJM,"57,908","68,866",.,.,"1,26,774",12.8,5.9,.,.,18.7,"2,29,977","6,27,173",.,.,"8,57,150",12.8,5.9,.,.,18.7,"1,194","4,248",.,.,"5,442","6,687","3,109",.,.,"9,796","1,194","4,248",.,.,"5,442","6,687","3,109",.,.,"9,796",4.000,9.100,.,.,
2014,9324,Indiana Michigan Power Co,MI,PJM,"15,047","17,995",.,.,"33,042",3.5,4.8,.,.,8.3,"1,47,138","1,76,980",.,.,"3,24,118",3.5,4.8,.,.,8.3,"1,178",797,.,.,"1,975",711,789,.,.,"1,500","1,178",797,.,.,"1,975",711,789,.,.,"1,500",9.800,9.800,.,.,
2014,9417,Interstate Power and Light Co,IA,MISO,"67,577","57,551","93,065",0,"2,18,193",9.7,16.3,11.8,0.0,37.8,"7,98,145","7,20,231","11,89,303",0,"27,07,679",9.7,16.3,11.8,0.0,37.8,"13,405","13,208","11,952",0,"38,565","7,278","1,658","1,611",0,"10,547","13,405","13,208","11,952",0,"38,565","7,278","1,658","1,611",0,"10,547",12.000,13.000,13.000,0.000,https://efs.iowa.gov/efs/ShowDocumentSearch.do?searchType=document
2014,9417,Interstate Power and Light Co,MN,MISO,"2,223","1,845","5,558",0,"9,626",0.3,0.3,0.6,0.0,1.2,"26,256","23,089","71,032",0,"1,20,377",0.3,0.3,0.6,0.0,1.2,334,179,595,0,"1,108",273,391,274,0,938,334,179,595,0,"1,108",273,391,274,0,938,12.000,13.000,13.000,0.000,https://www.edockets.state.mn.us/EFiling/edockets/searchDocuments.do?method=showeDocketsSearch&showEdocket=true
2014,9576,Jackson County Rural E M C - (IN),IN,MISO,449,60,.,.,509,0.3,0.0,.,.,0.3,"5,008",658,.,.,"5,666",0.3,0.1,.,.,0.4,108,36,.,.,144,109,0,.,.,109,108,36,.,.,144,109,0,.,.,109,8.470,9.000,.,.,
2014,9599,City of Jackson - (MN),MN,MISO,75,237,712,0,"1,024",0.0,0.0,0.1,0.0,0.1,980,"2,857","8,573",.,"12,410",0.0,0.0,0.1,.,0.1,6,14,43,.,63,6,13,38,.,57,6,14,43,.,63,6,13,38,.,56,13.100,12.000,12.000,.,
2014,9601,Jackson Electric Member Corp - (GA),GA,SOCO,"5,666",63,235,.,"5,964",.,.,.,.,.,"50,076",316,"1,172",.,"51,564",.,.,.,.,.,893,.,.,.,893,.,.,.,.,.,893,.,.,.,893,.,.,.,.,.,9.600,5.000,5.000,.,www.jacksonemc.com/energyfit
2014,9605,Jackson Purchase Energy Corporation,KY,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,9616,Beaches Energy Services,FL,FPL,0,0,.,.,0,0.0,0.0,.,.,0.0,0,0,.,.,0,0.0,0.0,.,.,0.0,0,0,.,.,0,.,.,.,.,.,0,0,.,.,0,.,.,.,.,.,0.000,0.000,.,.,
2014,9617,JEA,FL,JEA,"18,895","24,730",0,0,"43,625",3.8,1.9,0.0,0.0,5.7,"1,33,257","2,93,958",0,0,"4,27,215",3.2,1.8,0.0,0.0,5.0,"1,075","1,103",0,0,"2,178","2,162","2,245",0,0,"4,407","1,075","1,103",0,0,"2,178","2,162","2,245",0,0,"4,407",7.050,11.890,0.000,0.000,N/A
2014,9645,Jamestown Board of Public Util,NY,NYIS,176,800,801,0,"1,777",0.1,0.1,0.2,0.0,0.4,"2,112","4,000","4,005",0,"10,117",0.1,0.1,0.2,0.0,0.4,78,97,97,0,272,7,6,6,0,19,78,97,97,0,272,7,6,6,0,19,10.000,5.000,5.000,0.000,
2014,9689,Jefferson Electric Member Corp,GA,SOCO,"2,115",.,98,.,"2,213",.,.,.,.,.,"10,569",.,"3,362",.,"13,931",.,.,.,.,.,.,.,.,.,.,134,.,64,.,198,.,.,.,.,.,532,.,36,.,568,10.000,.,10.000,.,
2014,9690,Jefferson Utilities,WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,9726,Jersey Central Power & Lt Co,NJ,PJM,"1,259",0,0,0,"1,259",0.2,0.0,0.0,0.0,0.2,"11,640",0,0,0,"11,640",0.2,0.0,0.0,0.0,0.2,"2,509",0,0,0,"2,509","1,204",0,0,0,"1,204","2,509",0,0,.,"2,509","1,204",0,0,0,"1,204",9.240,0.000,0.000,0.000,http://www.njcleanenergy.com/main/public-reports-and-library/financial-reports/clean-energy-program-financial-reports
2014,9734,City of Jewett City - (CT),CT,ISNE,13,10,0,0,23,0.0,0.0,0.0,0.0,0.0,85,115,0,0,200,0.0,0.0,0.0,0.0,0.0,6,9,0,0,15,0,0,0,0,0,6,9,0,0,15,0,0,0,0,0,6.650,11.520,0.000,0.000,  
2014,9750,Jo-Carroll Energy Coop Inc,IL,MISO,79,22,0,.,101,0.0,0.0,.,.,0.0,"2,754","1,570",0,.,"4,324",0.2,0.0,.,.,0.2,12,2,.,.,14,45,7,1,.,53,86,25,0,.,111,140,23,2,.,164,12.855,12.383,0.000,.,
2014,9778,Johnson County Rural E M C,IN,MISO,"1,649",.,489,.,"2,138",0.5,.,0.1,.,0.6,"48,921",.,"52,900",.,"1,01,821",0.5,.,0.1,.,0.6,230,.,41,.,271,.,.,.,.,.,414,.,210,.,624,.,.,.,.,.,9.970,.,15.000,.,www.hepn.com
2014,9922,Jump River Electric Coop Inc,WI,MISO,232,18,0,.,250,0.0,0.0,0.0,.,0.0,"1,706",72,0,.,"1,778",0.0,0.0,0.0,.,0.0,58,3,0,.,61,0,0,0,.,0,58,3,0,.,61,0,0,0,.,0,13.300,13.900,0.000,.,
2014,9936,Juneau Utility Comm,WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,9996,City of Kansas City - (KS),KS,SWPP,476,130,.,.,606,1.0,0.3,.,.,1.3,"4,260","2,432",.,.,"6,692",1.9,0.3,.,.,2.2,374,49,.,.,423,.,.,.,.,.,374,49,.,.,423,.,.,.,.,.,7.000,4.000,.,.,
2014,10000,Kansas City Power & Light Co,KS,SWPP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,1,0,0,10,0,0,0,0,0,9,1,0,0,10,15.000,15.000,0.000,0.000,www.kcpl.com
