Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2017,7489,Grand Rapids Public Util Comm,MN,MISO,410,"2,107",15,0,"2,532",0.4,0.4,0.0,0.0,0.8,"4,102","21,074",154,0,"25,330",0.4,0.4,0.0,0.0,0.8,3,74,1,0,78,0,34,0,0,34,3,74,1,0,78,0,34,0,0,34,10.000,10.000,10.000,0.000,http://www.energyplatforms.com/MN.aspx
2017,7548,PUD No 1 of Grays Harbor County,WA,BPAT,"1,100","1,533","1,157",.,"3,790",.,.,.,.,.,"28,360","25,081","30,795",.,"84,236",.,.,.,.,.,534,235,128,.,897,189,55,1,.,244,"3,179","1,924","1,282",.,"6,385","1,326",302,267,.,"1,894",30.000,12.000,10.000,.,
2017,7563,Grand Valley Power,CO,PSCO,14,.,.,.,14,0.0,.,.,.,0.0,140,.,.,.,140,0.0,.,.,.,0.0,.,.,.,.,.,3,.,.,.,3,.,.,.,.,.,3,.,.,.,3,10.000,.,.,.,
2017,7570,Great River Energy,MN,MISO,"35,426","1,06,329",0,0,"1,41,755",34.8,19.7,0.0,0.0,54.5,"3,86,148","15,54,528",0,0,"19,40,677",34.8,19.7,0.0,0.0,54.5,"3,649","5,884",0,0,"9,532","4,287","2,510",0,0,"6,797","3,649","5,884",0,0,"9,532","4,287","2,510",0,0,"6,797",10.900,14.620,.,.,www.energyplatforms.com
2017,7593,City of Green Cove Springs,FL,FMPP,34,.,.,.,34,0.0,.,.,.,0.0,479,.,.,.,479,0.0,.,.,.,0.0,11,.,.,.,11,0,.,.,.,0,11,.,.,.,11,0,.,.,.,0,14.000,.,.,.,
2017,7626,City of Greenfield - (IA),IA,MISO,193,80,0,0,274,0.0,0.0,0.0,0.0,0.0,"1,279","1,583",0,0,"2,862",0.0,0.0,0.0,0.0,0.0,14,2,0,0,16,31,5,0,0,36,14,2,0,0,16,31,5,0,0,36,6.610,19.750,.,.,
2017,7634,City of Greenville - (TX),TX,ERCO,21,0,0,0,21,0.0,0.0,0.0,0.0,0.0,199,0,.,.,199,0.0,0.0,.,.,0.0,1,0,.,.,1,.,.,.,.,.,5,0,.,.,5,.,.,.,.,.,9.480,0.000,0.000,0.000,
2017,7716,Groton Dept of Utilities - (CT),CT,ISNE,315,"1,196",0,0,"1,511",0.0,0.0,0.0,0.0,0.1,"3,616","15,681",0,0,"19,297",0.0,0.0,0.0,0.0,0.1,101,266,0,0,367,93,243,0,0,336,101,266,0,0,367,93,243,0,0,336,11.500,13.100,.,.,
2017,7785,"Gulf Coast Electric Coop, Inc",FL,AEC,186,.,.,.,186,0.1,.,.,.,0.1,"1,860",.,.,.,"1,860",0.1,.,.,.,0.1,38,.,.,.,38,.,.,.,.,.,38,.,.,.,38,.,.,.,.,.,10.000,.,.,.,
2017,7787,Gunnison County Elec Assn.,CO,WACM,181,72,.,.,253,.,.,.,.,.,905,360,.,.,"1,265",.,.,.,.,.,23,1,.,.,24,.,.,.,.,.,23,1,.,.,24,.,.,.,.,.,5.000,5.000,.,.,
2017,7801,Gulf Power Co,FL,SOCO,"1,687",278,0,0,"1,965",0.7,0.1,0.0,0.0,0.8,"18,699","13,872",0,0,"32,571",5.7,4.8,0.0,0.0,10.6,297,37,0,0,334,"7,288","1,233",0,0,"8,521",297,37,0,0,334,"7,288","1,233",0,0,"8,521",20.850,18.820,0.000,0.000,
2017,7977,City of Hamilton - (OH),OH,PJM,910,"1,676",739,0,"3,325",0.1,0.2,0.1,0.0,0.4,"5,017","25,799","10,805",0,"41,621",0.1,0.2,0.1,0.0,0.4,49,45,15,0,109,371,232,68,0,671,49,45,15,0,109,371,232,68,0,671,6.000,15.000,15.000,0.000,
2017,7978,Halifax Electric Member Corp,NC,CPLE,478,.,.,.,478,.,.,.,.,.,"8,001",.,.,.,"8,001",.,.,.,.,.,7,.,.,.,7,.,.,.,.,.,7,.,.,.,7,.,.,.,.,.,4.740,.,.,.,
2017,8122,Harlan Municipal Utilities - (IA),IA,MISO,35,441,.,.,476,0.0,0.1,.,.,0.1,666,"8,823",.,.,"9,489",0.0,0.1,.,.,0.1,10,30,.,.,40,1,6,.,.,7,10,30,.,.,40,1,6,.,.,7,19.260,20.010,.,.,
2017,8288,City of Hawarden - (IA),IA,MISO,10,53,25,.,88,0.0,0.0,0.0,.,0.0,131,635,299,.,"1,065",0.0,0.0,0.0,.,0.0,1,3,2,.,6,0,1,1,.,2,1,3,2,.,6,0,1,1,.,2,12.700,12.100,12.100,.,
2017,8319,Heartland Power Coop,IA,MISO,"1,542",112,"1,092",.,"2,746",0.2,0.0,0.1,.,0.3,"21,951","1,595","10,978",.,"34,524",0.2,.,0.1,.,0.3,72,3,10,.,85,1,.,.,.,1,72,3,10,.,85,1,0,0,.,1,14.236,14.243,10.053,0.000,
2017,8348,City of Healdsburg - (CA),CA,CISO,245,295,.,.,540,0.0,0.0,.,.,0.0,"2,495","3,435",.,.,"5,930",0.0,0.0,.,.,0.0,151,197,.,.,348,34,11,.,.,45,151,197,.,.,348,34,11,.,.,45,15.000,15.000,.,.,
2017,8366,Heber Light & Power Company,UT,PACE,52,267,.,.,319,0.1,0.3,.,.,0.4,530,"4,015",.,.,"4,545",0.1,0.3,.,.,0.4,9,153,.,.,162,.,.,.,.,.,9,153,.,.,162,.,.,.,.,.,14.070,15.000,.,.,
2017,8566,High Plains Power Inc,WY,WACM,100,0,0,0,100,5.0,0.0,0.0,0.0,5.0,321,0,0,0,321,5.0,0.0,0.0,0.0,5.0,1,0,0,0,1,23,0,0,0,23,1,0,0,0,1,23,0,0,0,23,5.000,0.000,0.000,0.000,
2017,8570,Highline Electric Assn,CO,WACM,101,.,11,.,112,0.0,.,0.0,.,0.0,"1,031",.,218,.,"1,249",0.0,.,0.0,.,0.0,6,.,2,.,8,.,.,.,.,.,6,.,2,.,8,.,.,.,.,.,19.300,.,20.000,.,
2017,8570,Highline Electric Assn,NE,WACM,25,.,3,.,28,0.0,.,0.0,.,0.0,261,.,55,.,316,0.0,.,0.1,.,0.1,2,.,0,.,2,.,.,.,.,.,2,.,0,.,2,.,.,.,.,.,19.300,.,20.000,.,
2017,8574,"Jackson Electric Coop, Inc - (WI)",WI,MISO,824,"4,189",33,0,"5,046",0.2,0.7,0.0,0.0,0.9,"11,952","58,968",469,0,"71,389",0.2,0.7,0.0,0.0,0.9,187,41,1,0,229,43,1,0,0,44,187,41,1,0,229,43,1,0,0,44,14.505,14.077,14.222,0.000,
2017,8620,"HILCO Electric Cooperative, Inc.",TX,ERCO,135,0,0,0,135,.,.,.,.,.,135,0,0,0,135,.,.,.,.,.,3,0,0,0,3,.,.,.,.,.,3,0,0,0,3,.,.,.,.,.,1.000,0.000,0.000,0.000,
2017,8699,Inland Power & Light Company,ID,BPAT,26,.,.,.,26,.,.,.,.,.,674,.,.,.,674,.,.,.,.,.,6,.,.,.,6,2,.,.,.,2,6,.,.,.,6,2,.,.,.,2,25.970,.,.,.,
2017,8699,Inland Power & Light Company,WA,BPAT,"1,774","1,611",995,.,"4,380",.,.,.,.,.,"44,407","34,568","4,962",.,"83,937",.,.,.,.,.,286,287,161,.,734,122,57,15,.,194,286,287,161,.,734,122,57,15,.,194,17.100,9.150,5.000,.,
2017,8717,City of Holdrege,NE,SWPP,33,294,0,.,327,0.0,0.1,0.0,.,0.1,607,"3,389",0,.,"3,996",0.0,0.1,0.0,.,0.1,4,24,0,.,28,1,2,1,.,5,4,24,0,.,28,18,12,1,.,31,18.250,11.530,.,.,NPPD.com
2017,8723,City of Holland,MI,MISO,"2,186","6,018","11,177",.,"19,381",1.1,1.3,2.4,.,4.9,"29,271","78,234","1,47,536",.,"2,55,041",1.1,1.3,2.4,.,4.9,162,267,501,.,930,57,10,18,.,85,162,267,501,.,930,57,10,18,.,85,13.390,13.000,13.200,.,
2017,8773,"Holy Cross Electric Assn, Inc",CO,PSCO,"1,096","5,649",.,.,"6,745",0.3,1.7,.,.,2.0,"13,938","61,004",.,.,"74,942",0.3,1.7,.,.,2.0,133,609,.,.,742,248,132,.,.,380,133,609,.,.,742,248,132,.,.,380,12.720,10.800,.,.,
2017,8774,City of Holyoke - (MA),MA,ISNE,270,76,25,.,371,0.0,0.0,0.0,.,0.0,"6,750","1,900",633,.,"9,283",0.0,0.0,0.0,0.0,0.0,69,0,0,0,69,39,22,7,0,68,69,0,0,0,69,39,22,7,0,68,25.000,25.000,25.000,25.000,
2017,8901,CenterPoint Energy,TX,ERCO,"97,001","86,491",0,0,"1,83,491",49.6,138.8,0.0,0.0,188.4,"19,46,718","13,68,748",0,0,"33,15,467",49.6,138.8,0.0,0.0,188.4,"15,086","13,091",0,0,"28,177","1,796","1,889",0,0,"3,685","15,086","13,091",0,0,"28,177","1,796","1,889",0,0,"3,685",20.536,11.809,0.000,0.000,
2017,9128,Hurricane City Power,UT,PACE,2,.,.,.,2,0.0,.,.,.,0.0,20,.,.,.,20,0.9,.,.,.,0.9,1,.,.,.,1,0,.,.,.,0,2,.,.,.,2,0,.,.,.,0,14.000,.,.,.,
2017,9187,City of Idaho Falls - (ID),ID,PACE,492,"2,650","1,030",.,"4,172",0.3,0.3,0.1,.,0.7,"6,282","31,802","12,361",.,"50,445",0.3,0.3,0.1,.,0.7,81,298,140,.,519,.,.,.,.,.,136,328,156,.,620,.,.,.,.,.,12.780,12.000,12.000,.,www.ifpower.org
2017,9191,Idaho Power Co,ID,IPCO,"63,570","38,369","59,741",0,"1,61,680",7.3,4.4,6.8,0.0,18.5,"8,26,410","4,60,428","7,16,892",0,"20,03,730",7.3,4.4,6.8,0.0,18.5,3,5,8,0,16,9,1,3,0,14,45,59,97,0,200,123,18,31,0,172,13.000,12.000,12.000,0.000,https://www.idahopwer.com/energyefficiency/reports.cfm
2017,9191,Idaho Power Co,OR,IPCO,"1,937","2,147","2,057",0,"6,141",0.2,0.2,0.2,0.0,0.7,"25,181","25,764","24,684",0,"75,629",0.2,0.2,0.2,0.0,0.7,0,0,0,0,1,0,0,0,0,0,1,4,5,0,9,3,1,2,0,6,13.000,12.000,12.000,0.000,https://www.idahopwer.com/energyefficiency/reports.cfm
2017,9216,Imperial Irrigation District,CA,IID,"19,752","8,191",.,.,"27,943",3.1,2.2,.,.,5.3,"56,185","1,51,414",.,.,"2,07,599",3.1,2.2,.,.,5.3,"2,871","1,391",.,.,"4,262",440,585,.,.,"1,025","2,871","1,391",.,.,"4,262",440,585,.,.,"1,025",12.200,10.000,.,.,
2017,9231,City of Independence - (MO),MO,SWPP,415,.,.,.,415,0.4,.,.,.,0.4,"4,260",.,.,.,"4,260",0.3,.,.,.,0.3,61,.,.,.,61,49,.,.,.,49,61,.,.,.,61,49,.,.,.,49,15.494,.,.,.,
2017,9234,Indiana Municipal Power Agency,IN,MISO,19,"2,779",178,.,"2,976",0.0,0.6,0.0,.,0.6,95,"13,895",890,.,"14,880",0.0,0.6,0.0,.,0.6,2,64,11,.,78,25,.,.,.,25,2,64,11,.,78,25,.,.,.,25,5.000,5.000,5.000,5.000,
2017,9267,"Hoosier Energy R E C, Inc",IN,MISO,"16,108","17,356",.,.,"33,464",3.1,2.9,.,.,6.0,"20,398","12,020",.,.,"32,417",7.8,1.8,.,.,9.5,"2,912","1,302",.,.,"4,215",0,0,.,.,0,"28,586","4,232",.,.,"32,818",0,0,.,.,0,16.577,16.085,.,.,https://hoosierenergy.com/news/reports/
2017,9273,Indianapolis Power & Light Co,IN,MISO,"66,220","98,041",.,.,"1,64,261",12.3,14.3,.,.,26.6,"4,07,734","8,42,562",.,.,"12,50,296",12.3,14.3,.,.,26.6,"2,963","7,342",.,.,"10,305","8,070","4,280",.,.,"12,350","2,963","7,342",.,.,"10,305","8,070","4,280",.,.,"12,350",6.740,12.800,.,.,www.iplpower.com
2017,9275,Indianola Municipal Utilities,IA,MISO,81,250,0,0,331,0.1,0.0,0.0,0.0,0.1,"1,281","4,731",0,0,"6,012",0.1,0.0,0.0,0.0,0.1,26,22,0,0,48,3,10,0,0,13,26,22,0,0,48,3,10,0,0,13,16.000,19.000,0.000,0.000,
2017,9286,Illinois Municipal Elec Agency,IL,MISO,818,.,"7,345",.,"8,163",0.0,.,1.0,.,1.0,"3,272",.,"29,380",.,"32,652",0.0,.,1.0,.,1.0,67,.,690,.,757,11,.,17,.,28,67,.,690,.,757,11,.,17,.,28,4.000,.,4.000,.,
2017,9324,Indiana Michigan Power Co,IN,PJM,"56,058","81,623",.,.,"1,37,681",8.8,14.4,.,.,23.2,"3,29,953","10,71,635",.,.,"14,01,588",8.8,14.4,.,.,23.2,"3,122","3,977",.,.,"7,099","4,659","2,697",.,.,"7,356","3,122","3,977",.,.,"7,099","4,659","2,697",.,.,"7,356",5.900,13.100,.,.,
2017,9324,Indiana Michigan Power Co,MI,PJM,"19,768","19,906",.,.,"39,674",1.8,4.3,.,.,6.1,"1,58,688","2,19,677",.,.,"3,78,365",1.8,4.3,.,.,6.1,"1,126","1,475",.,.,"2,601",996,970,.,.,"1,966","1,126","1,475",.,.,"2,601",996,970,.,.,"1,966",8.000,11.000,.,.,
2017,9417,Interstate Power and Light Co,IA,MISO,"47,149","73,961","53,633",0,"1,74,743",10.6,11.8,10.2,0.0,32.6,"5,56,876","9,25,594","6,85,395",0,"21,67,865",10.6,11.8,10.2,0.0,32.6,"7,408","8,819","9,289",0,"25,515","9,526","2,063","2,031",0,"13,620","7,408","8,819","9,289",0,"25,515","9,526","2,063","2,031",0,"13,620",11.811,12.515,12.779,0.000,
2017,9576,Jackson County Rural E M C - (IN),IN,MISO,"1,782",167,.,.,"1,949",0.2,0.0,.,.,0.2,"17,820","1,670",.,.,"19,490",0.2,0.0,.,.,0.2,213,35,.,.,248,102,14,.,.,116,213,35,.,.,248,102,14,.,.,116,10.000,10.000,.,.,
2017,9599,City of Jackson - (MN),MN,MISO,186,128,545,.,858,0.0,0.0,0.1,.,0.1,"2,419","1,725","7,355",.,"11,499",0.0,0.0,0.1,.,0.1,16,4,17,.,37,5,1,6,.,12,16,4,17,.,37,5,1,6,.,12,13.000,13.500,13.500,.,
2017,9601,Jackson Electric Member Corp - (GA),GA,SOCO,"10,557",413,"1,065",.,"12,035",.,.,.,.,.,"88,873","2,066","5,327",.,"96,266",.,.,.,.,.,"1,650",.,.,.,"1,650",.,.,.,.,.,"1,650",.,.,.,"1,650",.,.,.,.,.,10.090,5.000,5.000,.,www.jacksonemc.com/energyfit
2017,9617,JEA,FL,JEA,"12,200","25,130",.,.,"37,330",2.5,0.7,.,.,3.3,"1,21,878","4,19,671",.,.,"5,41,549",2.5,0.7,.,.,3.3,277,734,.,.,"1,011","2,004",779,.,.,"2,783",277,734,.,.,"1,011","2,004",779,.,.,"2,783",9.990,16.700,.,.,
2017,9645,Jamestown Board of Public Util,NY,NYIS,98,"1,733","1,155",0,"2,986",0.0,0.5,0.3,0.0,0.8,980,"8,665","5,775",0,"15,420",0.0,0.5,0.3,0.0,0.8,82,175,132,0,389,16,13,11,.,40,82,175,132,0,389,16,13,11,0,40,10.000,5.000,5.000,0.000,
2017,9689,Jefferson Electric Member Corp,GA,SOCO,"2,956",489,.,.,"3,445",.,.,.,.,.,"15,945","4,560",.,.,"20,505",.,.,.,.,.,.,.,.,.,.,7,22,.,.,30,.,.,.,.,.,614,52,.,.,666,8.000,19.000,.,.,
2017,9726,Jersey Central Power & Lt Co,NJ,PJM,987,0,0,0,987,0.2,0.0,0.0,0.0,0.2,"8,314",0,0,0,"8,314",0.2,0.0,0.0,0.0,0.2,"2,098",0,0,0,"2,098",514,0,0,0,514,"2,098",0,0,0,"2,098",514,0,0,0,514,8.423,0.000,0.000,0.000,http://www.njcleanenergy.com/library
2017,9734,City of Jewett City - (CT),CT,ISNE,7,48,.,.,55,0.0,0.0,.,.,0.0,103,626,.,.,729,0.0,0.0,.,.,0.0,6,5,.,.,12,3,22,.,.,25,6,5,.,.,12,3,22,.,.,25,14.441,13.110,.,.,
2017,9750,"Jo-Carroll Energy, Inc",IL,MISO,64,"1,972",0,0,"2,036",0.0,0.3,0.0,.,0.3,829,"28,032",0,0,"28,861",0.0,0.3,0.0,0.0,0.3,6,15,0,0,21,37,7,0,0,44,6,15,0,0,21,37,7,0,0,44,12.956,14.215,0.000,0.000,
2017,9778,Johnson County Rural E M C,IN,MISO,686,.,993,.,"1,679",0.1,.,0.2,.,0.3,"79,973",.,"14,895",.,"94,868",0.1,.,0.2,.,0.3,49,.,78,.,126,1,.,.,.,1,49,.,78,.,126,37,.,.,.,37,16.170,.,15.000,.,
2017,9922,Jump River Electric Coop Inc,WI,MISO,85,78,.,.,163,.,.,.,.,.,"1,095","1,109",.,.,"2,204",.,.,.,.,.,27,2,.,.,29,48,3,.,.,51,27,2,.,.,29,48,3,.,.,51,12.884,14.222,0.000,0.000,
2017,9964,Kenergy Corp,KY,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,.,.,.,.,.,.,1,.,.,1,.,.,.,.,
2017,9996,City of Kansas City - (KS),KS,SWPP,289,59,.,.,348,0.6,0.2,.,.,0.8,"3,179",649,.,.,"3,828",0.7,0.3,.,.,1.0,218,41,.,.,259,.,.,.,.,.,218,41,.,.,259,.,.,.,.,.,7.000,2.000,.,.,
2017,10000,Kansas City Power & Light Co,KS,SWPP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,65,0,0,0,65,62,10,0,0,72,65,0,0,0,65,62,10,0,0,72,0.000,0.000,0.000,0.000,KCPL.com
2017,10000,Kansas City Power & Light Co,MO,SWPP,"44,059","1,28,626",0,0,"1,72,685",8.1,21.3,0.0,0.0,29.4,"4,22,130","16,41,881",0,0,"20,64,011",8.1,21.3,0.0,0.0,29.4,"2,211","11,411",0,0,"13,622","3,421","4,430",0,0,"7,851","2,211","11,411",0,0,"13,622","3,421","4,430",0,0,"7,851",9.600,12.800,0.000,0.000,KCPL.com
2017,10066,K C Electric Association,CO,WACM,6,7,10,.,23,.,.,.,.,.,43,75,128,.,246,.,.,.,.,.,3,5,6,.,14,.,.,.,.,.,4,5,8,.,17,.,.,.,.,.,14.000,12.000,22.000,.,
2017,10071,Kauai Island Utility Cooperative,HI,NA,743,770,912,0,"2,425",0.7,0.4,0.2,0.0,1.3,"9,819","14,099","6,025",0,"29,943",0.7,0.4,0.2,0.0,1.3,166,172,203,0,541,32,33,39,0,105,166,172,203,0,541,32,33,39,0,105,18.840,8.380,3.580,0.000,
2017,10171,Kentucky Utilities Co,KY,LGEE,"53,096","36,906",0,0,"90,002",15.3,17.4,0.0,0.0,32.7,"2,24,775","7,34,845",0,0,"9,59,620",15.3,17.4,0.0,0.0,32.7,"4,179","1,747",0,0,"5,926","11,252","3,055",0,0,"14,307","4,179","1,747",0,0,"5,926","11,252","3,055",0,0,"14,307",7.000,18.000,0.000,0.000,https://lge-ku.com/residential-energy-efficiency
2017,10376,Kissimmee Utility Authority,FL,FMPP,129,656,34,.,819,0.0,3.1,0.2,.,3.3,"2,112","7,927",408,.,"10,447",0.0,3.1,0.2,.,3.3,44,27,3,.,74,0,0,0,.,0,44,27,3,.,74,121,20,1,.,141,16.430,12.080,12.000,.,
2017,10393,PUD No 1 of Klickitat County,WA,BPAT,259,168,"1,556",.,"1,983",.,.,.,.,.,"6,340","3,222","6,272",.,"15,834",.,.,.,.,.,93,36,269,.,398,.,.,.,.,.,93,36,269,.,398,.,.,.,.,.,18.000,17.000,7.000,.,
2017,10454,Kootenai Electric Coop Inc,ID,AVA,881,"1,662",0,0,"2,543",0.0,0.0,0.0,0.0,0.0,"16,300","19,455",0,0,"35,755",0.0,0.0,0.0,0.0,0.0,317,276,0,0,592,106,92,0,0,198,317,276,0,0,592,106,92,0,0,198,18.510,11.710,.,.,
2017,10558,"LaCreek Electric Assn, Inc",SD,WACM,.,.,.,.,.,2.6,.,8.9,.,11.5,.,.,.,.,.,2.6,.,8.9,.,11.5,15,.,15,.,29,11,.,11,.,22,15,.,15,.,29,11,.,11,.,22,10.000,.,.,.,
2017,10595,City of Lake City - (MN),MN,MISO,297,527,527,.,"1,351",.,.,.,.,.,"2,556","9,017","9,017",.,"20,590",.,.,.,.,.,34,30,30,.,94,30,10,10,.,50,34,30,30,.,94,30,30,30,.,90,8.600,17.100,17.100,.,
2017,10623,City of Lakeland - (FL),FL,FMPP,"2,734",.,.,.,"2,734",2.1,.,.,.,2.1,"39,789",.,.,.,"39,789",2.1,.,.,.,2.1,448,.,.,.,448,0,.,.,.,0,448,.,.,.,448,0,.,.,.,0,13.500,.,.,.,
2017,10627,Lakeview Light & Power,WA,BPAT,176,512,583,.,"1,271",0.0,0.1,0.1,.,0.2,"6,903","6,479","11,654",.,"25,036",0.0,0.1,0.1,.,0.2,48,39,38,.,125,.,.,.,.,.,48,39,38,.,125,.,.,.,.,.,30.000,12.660,20.000,.,
2017,10629,City of Lakota - (ND),ND,SWPP,53,68,11,.,131,0.0,0.0,0.0,.,0.0,668,814,133,.,"1,614",0.0,0.0,0.0,.,0.0,2,6,1,.,9,1,2,0,.,3,2,6,1,.,9,1,2,0,.,3,12.700,12.000,12.000,.,
2017,10704,City of Lansing - (MI),MI,MISO,"6,585","14,419","4,806",.,"25,810",.,.,.,.,.,"61,899","1,33,087","44,359",.,"2,39,345",.,.,.,.,.,759,927,309,.,"1,995",899,975,325,.,"2,199",759,927,309,.,"1,995",899,975,325,.,"2,199",9.400,9.230,9.230,.,www.lbwl.com/energysavers.aspx   
2017,10724,Lassen Municipal Utility District,CA,CISO,44,643,.,.,686,0.3,0.1,.,.,0.4,685,"7,324",.,.,"8,009",0.4,0.7,.,.,1.1,21,146,.,.,166,32,3,.,.,35,21,146,.,.,166,32,3,.,.,35,15.740,11.390,.,.,www.ncpa.com
2017,10769,City of Laurens - (IA),IA,SWPP,22,47,49,0,117,0.0,0.0,0.0,0.0,0.0,458,907,837,0,"2,203",0.0,0.0,0.0,0.0,0.0,6,4,2,0,13,0,1,1,0,3,6,4,2,0,13,0,1,1,0,3,21.260,19.370,17.220,0.000,www.laurens-ia.com
2017,10857,"Lee County Electric Coop, Inc",FL,FPL,240,5,.,.,245,0.0,0.0,.,.,0.0,"1,920",35,.,.,"1,955",0.0,0.0,.,.,0.0,0,0,.,.,0,311,49,.,.,360,0,0,.,.,0,311,49,.,.,360,8.000,7.000,.,.,
2017,10908,City of Lenox - (IA),IA,MISO,1,113,0,0,114,0.0,0.0,0.0,0.0,0.0,26,"2,258",0,0,"2,283",0.0,0.0,0.0,0.0,0.0,0,32,0,0,33,0,2,0,0,2,0,32,0,0,33,0,2,0,0,2,17.390,20.000,0.000,0.000,
2017,10944,PUD No 1 of Lewis County,WA,BPAT,"2,321","1,559","2,353",.,"6,233",0.9,0.6,0.9,.,2.4,"40,980","19,435","28,236",.,"88,651",0.9,0.6,0.9,.,2.4,"1,426",331,276,.,"2,033",240,82,18,.,340,"1,426",331,276,0,"2,033",240,82,18,0,340,14.880,13.090,10.000,.,
2017,10967,City of Lexington - (NE),NE,SWPP,114,353,633,0,"1,101",0.0,0.1,0.0,0.0,0.1,"1,981","4,245","9,496",0,"15,723",0.0,0.1,0.0,0.0,0.1,16,26,44,0,86,4,8,3,0,14,16,26,44,0,86,4,8,3,0,14,17.320,12.010,15.000,0.000,
2017,11018,Lincoln Electric System,NE,SWPP,835,"2,863","15,492",0,"19,190",0.4,0.9,3.0,0.0,4.3,"10,020","34,356","1,85,904",0,"2,30,280",0.4,0.9,3.0,0.0,4.3,437,417,"1,383",0,"2,237",97,97,97,0,292,437,417,"1,383",0,"2,237",97,97,97,0,292,12.000,12.000,12.000,0.000,
2017,11022,"Lincoln Electric Coop, Inc",MT,BPAT,316,.,.,.,316,.,.,.,.,.,"1,921",.,.,.,"1,921",.,.,.,.,.,101,.,.,.,101,59,.,.,.,59,414,.,.,.,414,153,.,.,.,153,12.000,12.000,.,.,
2017,11064,Litchfield Public Utilities,MN,MISO,185,520,520,.,"1,225",0.0,0.0,0.0,.,0.1,"1,867","9,515","9,515",.,"20,897",0.0,0.0,0.0,.,0.1,22,30,30,.,82,37,18,18,.,74,22,30,30,.,82,37,18,18,.,74,10.100,18.300,18.300,.,
2017,11124,City of Lodi - (CA),CA,CISO,177,"4,443",204,0,"4,824",0.1,0.2,0.1,0.0,0.4,"2,659","51,549","3,055",0,"57,263",0.1,0.2,0.1,0.0,0.4,95,253,28,0,375,108,"1,593",8,0,"1,709",95,253,28,0,375,108,"1,593",8,0,"1,709",14.994,11.604,15.000,.,
2017,11135,City of Logan - (UT),UT,PACE,7,467,0,0,473,.,0.1,0.0,0.0,0.1,75,"4,667",0,0,"4,743",.,0.2,0.0,0.0,0.2,5,61,0,0,65,1,7,0,0,8,5,61,0,0,65,1,7,0,0,8,11.520,10.000,0.000,0.000,http://www.loganutah.org/government/departments/light_and_power/energy_conservation_solar/index.php
2017,11171,Long Island Power Authority,NY,NYIS,"1,46,025","97,008",.,.,"2,43,033",21.9,23.7,.,.,45.6,"10,22,233","15,41,934",.,.,"25,64,166",18.4,21.5,.,.,39.9,"17,905","29,894",.,.,"47,800","20,500","6,748",.,.,"27,248","17,905","29,894",.,.,"47,800","20,500","6,748",.,.,"27,248",7.000,16.000,.,.,http://www.psegliny.com
2017,11187,City of Longmont,CO,PSCO,302,"5,401",.,.,"5,702",0.1,0.9,.,.,0.9,"3,368","59,964",.,.,"63,333",0.1,0.9,.,.,0.9,132,"1,275",.,.,"1,407",105,138,.,.,244,132,"1,275",.,.,"1,407",105,138,.,.,244,11.189,11.103,.,.,https://www.prpa.org/financial-information/
2017,11208,Los Angeles Department of Water & Power,CA,LDWP,"1,00,319","3,78,568",0,0,"4,78,887",14.1,29.0,0.0,0.0,43.1,"14,70,188","65,03,600",0,0,"79,73,788",14.0,29.0,0.0,0.0,43.0,"49,367","66,060",0,0,"1,15,427","11,097","15,974",0,0,"27,070","49,367","66,060",0,0,"1,15,427","11,097","15,974",0,0,"27,070",14.700,17.600,0.000,0.000,
2017,11241,Entergy Louisiana LLC,LA,MISO,"28,521","16,993",.,.,"45,514",7.4,2.5,.,.,9.9,"4,48,673","2,48,666",.,.,"6,97,339",7.4,2.5,.,.,9.9,"2,417","1,718",.,.,"4,135","1,974","1,183",.,.,"3,158","2,417","1,718",.,.,"4,135","1,974","1,183",.,.,"3,158",15.731,14.634,.,.,www.entergysolutionsla.com
2017,11249,Louisville Gas & Electric Co,KY,LGEE,"40,618","34,512",0,0,"75,130",11.9,17.1,0.0,0.0,29.0,"2,14,326","6,89,668",0,0,"9,03,994",11.9,17.1,0.0,0.0,29.0,"4,972","1,547",0,0,"6,519","10,482","2,360",0,0,"12,842","4,972","1,547",0,0,"6,519","10,482","2,360",0,0,"12,842",7.000,18.000,0.000,0.000,https://lge-ku.com/residential-energy-efficiency
2017,11250,Loup Valleys Rural P P D,NE,SWPP,112,56,22,.,189,0.0,0.0,0.0,.,0.0,"2,020",704,241,.,"2,965",0.0,0.0,0.0,.,0.0,20,6,1,.,27,2,3,1,.,6,20,6,1,.,27,2,3,1,.,6,18.100,12.630,11.000,.,
